Picarro Gas: time (epoch),Picarro Gas: CavityPressure,Picarro Gas: OutletValve,Picarro Gas: CO,Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: H2O,Picarro Water: time (epoch),Picarro Water: CavityPressure,Picarro Water: OutletValve,Picarro Water: H2O,Picarro Water: Delta_18,Picarro Water: Delta_D,Picarro Water: ValcoPosition,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint (mbar a),Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C),Melthead: time (epoch),Melthead: Temperature (Not Yet Integrated)
1742583117.643312,39.981,22880.926,-0.006,2.587,-0.0,0.009,1742583117.6403294,50.003,25698.041,31978.643,-6.336,-46.364,1.0,1742583117.8194485,103.86,-3.2,1742583117.5824416,548061,1742583117.8044927,3009.5866666666666,4.7136000000000005,1742583118.5743756,nan,nan,nan,nan,1742582768.35648,nan
1742583118.6329973,39.992,22870.02,-0.006,2.587,-0.0,0.01,1742583118.630036,50.002,25698.179,31972.515,-5.991,-45.496,1.0,1742583118.843337,103.91,-3.1,1742583118.572407,549896,1742583118.7925935,4745.293333333333,3.6143999999999985,1742583119.5790398,nan,nan,nan,nan,1742582768.35648,nan
1742583118.6329973,39.992,22870.02,-0.006,2.587,-0.0,0.01,1742583118.630036,50.002,25698.179,31972.515,-5.991,-45.496,1.0,1742583118.843337,103.91,-3.1,1742583118.572407,549896,1742583118.7925935,4745.293333333333,3.6143999999999985,1742583119.5790398,nan,nan,nan,nan,1742582768.35648,nan
1742583120.646778,39.972,22847.252,0.01,2.523,0.0,0.009,1742583120.6426861,50.002,25699.039,31974.315,-5.873,-45.539,1.0,1742583120.8423324,103.88,-2.9,1742583120.5841484,552240,1742583120.8072596,4335.853333333334,13.170533333333337,1742583121.5830393,nan,nan,nan,nan,1742582768.35648,nan
1742583120.646778,39.972,22847.252,0.01,2.523,0.0,0.009,1742583120.6426861,50.002,25699.039,31974.315,-5.873,-45.539,1.0,1742583120.8423324,103.88,-2.9,1742583120.5841484,552240,1742583120.8072596,4335.853333333334,13.170533333333337,1742583121.5830393,nan,nan,nan,nan,1742582768.35648,nan
1742583122.6305366,39.962,22794.234,0.03,2.613,0.001,0.009,1742583122.6355517,50.002,25701.732,31982.673,-6.052,-46.349,1.0,1742583122.8286283,103.96,-2.7,1742583122.5727048,555433,1742583122.7888477,4396.3200000000015,3.747733333333334,1742583123.578281,nan,nan,nan,nan,1742582768.35648,nan
1742583122.6305366,39.962,22794.234,0.03,2.613,0.001,0.009,1742583122.6355517,50.002,25701.732,31982.673,-6.052,-46.349,1.0,1742583122.8286283,103.96,-2.7,1742583122.5727048,555433,1742583122.7888477,4396.3200000000015,3.747733333333334,1742583123.578281,nan,nan,nan,nan,1742582768.35648,nan
1742583124.6279936,39.978,22797.199,0.03,2.492,0.0,0.009,1742583124.633018,50.003,25704.68,31960.106,-6.415,-46.636,1.0,1742583124.8284466,104.03,-2.6,1742583124.5744581,559319,1742583124.7874653,4948.959999999998,3.6931999999999987,1742583125.5817292,nan,nan,nan,nan,1742582768.35648,nan
1742583125.6335902,39.968,22774.941,-0.023,2.492,0.0,0.007,1742583125.6395736,50.004,25706.481,31951.563,-6.736,-46.018,1.0,1742583125.8672962,104.12,-2.6,1742583125.579734,561375,1742583125.7962961,4088.2400000000007,3.2507999999999995,1742583126.5856566,nan,nan,nan,nan,1742582768.35648,nan
1742583126.6539168,40.0,22786.496,-0.005,2.488,0.0,0.007,1742583126.6454966,50.005,25709.867,31912.758,-6.037,-45.95,1.0,1742583126.8449373,104.15,-2.6,1742583126.5836627,563470,1742583126.8016348,5095.199999999999,3.6334666666666675,1742583127.589892,nan,nan,nan,nan,1742582768.35648,nan
1742583126.6539168,40.0,22786.496,-0.005,2.488,0.0,0.007,1742583126.6454966,50.005,25709.867,31912.758,-6.037,-45.95,1.0,1742583126.8449373,104.15,-2.6,1742583126.5836627,563470,1742583126.8016348,5095.199999999999,3.6334666666666675,1742583127.589892,nan,nan,nan,nan,1742582768.35648,nan
1742583127.6601133,40.041,22813.082,-0.005,2.488,0.0,0.009,1742583127.6519203,50.005,25711.69,31920.46,-6.274,-46.599,1.0,1742583127.8683531,104.18,-2.6,1742583127.5869281,565365,1742583127.8094606,nan,3.697333333333334,1742583128.5795228,nan,nan,nan,nan,1742582768.35648,nan
1742583129.6408567,40.041,22827.348,-0.012,2.443,0.0,0.009,1742583129.6483684,50.005,25713.954,31922.498,-5.95,-45.726,1.0,1742583129.868246,104.22,-2.5,1742583129.578382,569341,1742583129.7895935,5160.626666666666,5.098399999999999,1742583130.583204,nan,nan,nan,nan,1742582768.35648,nan
1742583129.6408567,40.041,22827.348,-0.012,2.443,0.0,0.009,1742583129.6483684,50.005,25713.954,31922.498,-5.95,-45.726,1.0,1742583129.868246,104.22,-2.5,1742583129.578382,569341,1742583129.7895935,5160.626666666666,5.098399999999999,1742583130.583204,nan,nan,nan,nan,1742582768.35648,nan
1742583131.6384485,40.003,22825.032,0.012,2.451,0.0,0.008,1742583131.6448586,50.003,25715.484,31945.239,-6.703,-46.376,1.0,1742583131.8360982,104.32,-2.5,1742583131.5786178,573384,1742583131.8055005,5063.013333333333,2.9660000000000006,1742583132.5873923,nan,nan,nan,nan,1742582768.35648,nan
1742583132.644235,40.028,22855.887,0.012,2.451,0.0,0.014,1742583132.6511524,50.003,25715.484,31945.239,-6.703,-46.376,1.0,1742583132.843529,104.34,-2.5,1742583132.584394,575523,1742583132.7953389,4841.52,3.0772000000000004,1742583133.5872338,nan,nan,nan,nan,1742582768.35648,nan
1742583132.644235,40.028,22855.887,0.012,2.451,0.0,0.014,1742583132.6511524,50.003,25715.484,31945.239,-6.703,-46.376,1.0,1742583132.843529,104.34,-2.5,1742583132.584394,575523,1742583132.7953389,4841.52,3.0772000000000004,1742583133.5872338,nan,nan,nan,nan,1742582768.35648,nan
1742583134.6456192,40.032,22899.828,-0.001,2.438,0.001,0.007,1742583134.647576,50.0,25715.138,31877.655,-6.448,-46.895,1.0,1742583134.8448045,104.33,-2.6,1742583134.5827816,579792,1742583134.793763,5124.119999999998,3.6737333333333337,1742583135.5882993,nan,nan,nan,nan,1742582768.35648,nan
1742583135.680702,39.978,22872.295,-0.001,2.535,0.001,0.007,1742583135.6416972,50.001,25716.145,31844.63,-6.69,-46.222,1.0,1742583135.8510349,104.47,-2.6,1742583135.5864367,581893,1742583135.8007288,4706.84,4.626533333333332,1742583136.5768673,nan,nan,nan,nan,1742582768.35648,nan
1742583136.6394541,39.978,22872.295,0.027,2.535,0.001,0.007,1742583136.6322486,50.0,25716.254,31822.795,-6.393,-46.254,1.0,1742583136.8441226,104.56,-2.6,1742583136.5733204,584116,1742583136.7922065,4990.319999999998,4.853866666666665,1742583137.5773616,nan,nan,nan,nan,1742582768.35648,nan
1742583137.6307259,40.007,22893.305,0.027,2.535,0.001,0.011,1742583137.6990902,50.0,25716.256,31809.975,-6.206,-46.03,1.0,1742583137.8368893,104.45,-2.6,1742583137.574372,586235,1742583137.8003924,5042.08,4.184,1742583138.5814157,nan,nan,nan,nan,1742582768.35648,nan
1742583138.6367755,39.985,22878.175,0.027,2.456,0.001,0.011,1742583138.6409512,50.0,25716.28,31827.312,-6.306,-46.707,1.0,1742583138.8448956,104.57,-2.6,1742583138.5787,588311,1742583138.790314,4682.240000000001,3.7662666666666658,1742583139.576252,nan,nan,nan,nan,1742582768.35648,nan
1742583139.6292005,39.99,22874.418,0.017,2.456,0.001,0.009,1742583139.631195,50.0,25715.472,31819.947,-6.142,-46.149,1.0,1742583139.8363416,104.59,-2.6,1742583139.573289,590462,1742583139.7985613,5251.573333333334,4.152133333333333,1742583140.5863042,nan,nan,nan,nan,1742582768.35648,nan
1742583140.6490371,39.987,22867.004,0.017,2.384,0.0,0.009,1742583140.643036,49.998,25713.299,31718.972,-5.818,-45.695,1.0,1742583140.8280432,104.6,-2.7,1742583140.5837028,592566,1742583140.805433,5258.8,3.6531999999999996,1742583141.5895507,nan,nan,nan,nan,1742582768.35648,nan
1742583141.6549528,39.987,22867.004,-0.0,2.384,0.0,0.009,1742583141.643983,49.997,25712.206,31653.12,-6.283,-45.619,1.0,1742583141.8364747,104.69,-2.7,1742583141.5875566,594689,1742583141.8127065,3799.559999999999,3.6865333333333337,1742583142.5911112,nan,nan,nan,nan,1742582768.35648,nan
1742583142.6623995,39.999,22867.521,-0.0,2.474,0.0,0.006,1742583142.6499543,49.998,25712.756,31552.0,-6.412,-46.401,1.0,1742583142.8432877,104.65,-2.7,1742583142.5881503,596819,1742583142.8034003,4975.186666666666,4.598533333333333,1742583143.5730515,nan,nan,nan,nan,1742582768.35648,nan
1742583143.6371799,39.993,22860.977,0.022,2.474,0.0,0.006,1742583143.6286364,50.003,25716.571,31458.201,-6.095,-46.75,1.0,1742583143.8196049,104.76,-2.7,1742583143.571047,598952,1742583143.7946904,3498.159999999999,4.764266666666668,1742583144.576451,nan,nan,nan,nan,1742582768.35648,nan
1742583144.6308122,39.952,22823.828,0.022,2.474,0.0,0.005,1742583144.6318102,50.0,25714.84,31417.336,-6.229,-46.662,1.0,1742583144.812394,104.71,-2.7,1742583144.5734587,601063,1742583144.7861624,3970.746666666666,3.533599999999999,1742583145.5808523,nan,nan,nan,nan,1742582768.35648,nan
1742583145.6341865,39.982,22821.639,-0.008,2.358,0.0,0.005,1742583145.6361806,49.999,25714.566,31329.417,-6.549,-46.241,1.0,1742583145.8352213,104.81,-2.8,1742583145.5779743,603113,1742583145.7915213,nan,3.7640000000000002,1742583146.581772,nan,nan,nan,nan,1742582768.35648,nan
1742583146.6408741,39.996,22819.656,-0.008,2.358,0.0,0.011,1742583146.6418588,50.0,25715.511,31177.984,-6.561,-46.812,1.0,1742583146.7958639,104.78,-2.8,1742583146.5797493,605159,1742583146.7997215,2450.1599999999994,4.291333333333335,1742583147.5789099,nan,nan,nan,nan,1742582768.35648,nan
1742583147.6342556,39.993,22817.087,-0.008,2.434,0.0,0.011,1742583147.6342556,49.995,25710.938,30577.38,-5.814,-46.334,1.0,1742583147.7743733,104.84,-2.8,1742583147.5769055,607231,1742583147.7920809,5061.413333333333,3.3370666666666673,1742583148.5832193,nan,nan,nan,nan,1742582768.35648,nan
1742583148.6408973,39.985,22811.303,-0.023,2.434,0.0,0.01,1742583148.6408973,49.997,25710.342,30308.211,-5.953,-46.057,1.0,1742583148.8113813,104.9,-2.8,1742583148.5822117,608929,1742583148.7973857,4530.253333333333,4.3792,1742583149.6109307,nan,nan,nan,nan,1742582768.35648,nan
1742583149.8676057,40.011,22824.561,-0.023,2.494,0.001,0.01,1742583149.6661758,49.997,25710.342,30308.211,-5.953,-46.057,1.0,1742583149.8222995,104.91,-2.9,1742583149.6090314,609035,1742583149.8233051,4580.786666666667,4.941333333333333,1742583150.5818586,nan,nan,nan,nan,1742582768.35648,nan
1742583150.6372423,39.984,22810.895,0.046,2.494,0.001,0.008,1742583150.636214,49.997,25707.828,30056.186,-6.293,-47.092,1.0,1742583150.8153243,104.93,-2.9,1742583150.579892,611419,1742583150.7965543,4991.12,3.6725333333333343,1742583151.5855772,nan,nan,nan,nan,1742582768.35648,nan
1742583151.6405084,39.984,22810.895,0.046,2.494,0.001,0.008,1742583151.6424723,50.001,25709.113,30077.349,-6.68,-46.728,1.0,1742583151.7877028,105.0,-2.9,1742583151.5826414,613814,1742583151.8029852,4178.04,2.7577333333333334,1742583152.58437,nan,nan,nan,nan,1742582768.35648,nan
1742583152.6479156,39.997,22814.771,0.046,2.425,0.001,0.008,1742583152.6479156,49.999,25707.258,30116.506,-6.176,-46.359,1.0,1742583152.7961895,104.94,-3.0,1742583152.581942,616112,1742583152.7941835,4894.920000000001,3.4206666666666674,1742583153.5811908,nan,nan,nan,nan,1742582768.35648,nan
1742583153.638721,40.023,22838.355,-0.001,2.425,0.001,0.008,1742583153.6397183,49.999,25706.057,30182.403,-6.439,-45.734,1.0,1742583153.8045025,105.01,-3.0,1742583153.579226,618375,1742583153.8018258,4879.5199999999995,2.4728000000000003,1742583154.5880017,nan,nan,nan,nan,1742582768.35648,nan
1742583154.660856,40.017,22837.879,-0.001,2.481,0.001,0.008,1742583154.6446009,50.001,25706.908,30232.352,-6.454,-46.662,1.0,1742583154.7800384,105.07,-3.0,1742583154.585004,620744,1742583154.8078701,4704.493333333333,3.0197333333333334,1742583155.5833697,nan,nan,nan,nan,1742582768.35648,nan
1742583155.6402652,40.027,22861.316,0.025,2.481,0.001,0.007,1742583155.6402652,49.998,25705.44,30221.305,-6.634,-47.292,1.0,1742583155.78882,105.07,-3.0,1742583155.580406,623063,1742583155.8002505,5110.573333333333,4.358666666666668,1742583156.5872238,nan,nan,nan,nan,1742582768.35648,nan
1742583156.6427593,40.027,22861.316,0.025,2.481,0.001,0.007,1742583156.6417236,49.998,25704.719,30175.766,-5.731,-45.82,1.0,1742583156.8120694,105.13,-3.0,1742583156.5846844,625479,1742583156.807645,4614.213333333333,2.8994666666666666,1742583157.5908685,nan,nan,nan,nan,1742582768.35648,nan
1742583157.6641748,39.958,22842.713,-0.011,2.435,0.001,0.009,1742583157.6482198,50.001,25705.776,30194.526,-6.411,-46.769,1.0,1742583157.772417,105.12,-3.1,1742583157.5879004,627984,1742583157.813216,4917.786666666667,2.3316000000000003,1742583158.5931442,nan,nan,nan,nan,1742582768.35648,nan
1742583158.7029195,39.958,22842.713,-0.011,2.435,0.001,0.009,1742583158.6534965,50.003,25707.612,30271.113,-6.166,-46.582,1.0,1742583158.7969627,105.19,-3.1,1742583158.5901816,630455,1742583158.8057716,5011.906666666666,3.2723999999999998,1742583159.5958638,nan,nan,nan,nan,1742582768.35648,nan
1742583159.6477108,39.987,22831.867,-0.023,2.486,0.001,0.01,1742583159.6599107,50.002,25707.455,30373.669,-6.508,-46.015,1.0,1742583159.788953,105.21,-3.1,1742583159.5939574,632949,1742583159.8127327,4677.12,2.9896000000000003,1742583160.5946288,nan,nan,nan,nan,1742582768.35648,nan
1742583160.6520166,39.987,22831.867,-0.023,2.486,0.001,0.01,1742583160.6530123,50.001,25707.902,30488.719,-6.655,-45.64,1.0,1742583160.8117926,105.2,-3.1,1742583160.5916648,635419,1742583160.8037877,5147.759999999998,3.217199999999999,1742583161.594511,nan,nan,nan,nan,1742582768.35648,nan
1742583161.658161,39.987,22831.867,-0.023,2.432,0.001,0.01,1742583161.6563387,50.003,25709.383,30629.448,-6.866,-46.335,1.0,1742583161.8045688,105.32,-3.1,1742583161.5925345,637815,1742583161.8095515,4805.826666666665,4.4948,1742583162.6024482,nan,nan,nan,nan,1742582768.35648,nan
1742583162.6651149,39.99,22823.93,-0.029,2.432,0.001,0.008,1742583162.662735,50.001,25709.131,30732.974,-6.309,-46.374,1.0,1742583162.8282526,105.31,-3.2,1742583162.5995264,640291,1742583162.8181672,4846.746666666667,3.425733333333333,1742583163.603474,nan,nan,nan,nan,1742582768.35648,nan
1742583162.6651149,39.99,22823.93,-0.029,2.432,0.001,0.008,1742583162.662735,50.001,25709.131,30732.974,-6.309,-46.374,1.0,1742583162.8282526,105.31,-3.2,1742583162.5995264,640291,1742583162.8181672,4846.746666666667,3.425733333333333,1742583163.603474,nan,nan,nan,nan,1742582768.35648,nan
1742583164.6621246,40.02,22854.82,0.023,2.492,0.001,0.006,1742583164.6606858,49.998,25706.78,30919.076,-5.83,-45.873,1.0,1742583164.8111596,105.43,-3.2,1742583164.6007242,644968,1742583164.8151467,4453.986666666667,3.9445333333333337,1742583165.6139772,nan,nan,nan,nan,1742582768.35648,nan
1742583165.671651,40.02,22854.82,0.023,2.562,0.001,0.006,1742583165.670653,49.997,25704.61,31136.87,-6.285,-46.39,1.0,1742583165.8048685,105.48,-3.3,1742583165.6124704,647298,1742583165.83953,5139.866666666667,3.602666666666666,1742583166.599025,nan,nan,nan,nan,1742582768.35648,nan
1742583165.671651,40.02,22854.82,0.023,2.562,0.001,0.006,1742583165.670653,49.997,25704.61,31136.87,-6.285,-46.39,1.0,1742583165.8048685,105.48,-3.3,1742583165.6124704,647298,1742583165.83953,5139.866666666667,3.602666666666666,1742583166.599025,nan,nan,nan,nan,1742582768.35648,nan
1742583167.6525006,39.979,22851.225,0.011,2.562,0.001,0.01,1742583167.662514,50.0,25705.704,31197.226,-6.096,-45.093,1.0,1742583167.8029766,105.49,-3.3,1742583167.59844,651813,1742583167.8208942,4826.853333333334,4.443200000000001,1742583168.6033251,nan,nan,nan,nan,1742582768.35648,nan
1742583168.6724524,40.003,22862.931,0.011,2.42,0.001,0.01,1742583168.6690872,50.005,25709.15,31379.338,-6.173,-45.462,1.0,1742583168.8145556,105.53,-3.3,1742583168.601335,654080,1742583168.8145556,4878.013333333333,4.495866666666667,1742583169.6003773,nan,nan,nan,nan,1742582768.35648,nan
1742583169.6543748,39.981,22848.109,0.014,2.42,0.001,0.006,1742583169.6590075,50.001,25707.955,31439.036,-5.433,-46.517,1.0,1742583169.8055425,105.58,-3.3,1742583169.596381,656376,1742583169.8208764,4041.8399999999997,3.7237333333333344,1742583170.591819,nan,nan,nan,nan,1742582768.35648,nan
1742583169.6543748,39.981,22848.109,0.014,2.42,0.001,0.006,1742583169.6590075,50.001,25707.955,31439.036,-5.433,-46.517,1.0,1742583169.8055425,105.58,-3.3,1742583169.596381,656376,1742583169.8208764,4041.8399999999997,3.7237333333333344,1742583170.591819,nan,nan,nan,nan,1742582768.35648,nan
1742583170.6698475,39.969,22835.419,0.014,2.543,0.001,0.006,1742583170.65093,50.004,25710.693,31501.218,-6.008,-45.977,1.0,1742583170.7956555,105.54,-3.3,1742583170.5885422,658659,1742583170.8098702,nan,3.361200000000001,1742583171.5958028,nan,nan,nan,nan,1742582768.35648,nan
1742583172.6521103,39.968,22819.299,-0.0,2.543,0.001,0.008,1742583172.6521103,49.997,25706.765,31590.639,-6.195,-46.327,1.0,1742583172.780451,105.6,-3.4,1742583172.5938632,663124,1742583172.8109179,3379.493333333333,3.901066666666667,1742583173.598309,nan,nan,nan,nan,1742582768.35648,nan
1742583173.6581957,40.01,22839.76,0.01,2.542,0.0,0.008,1742583173.6562037,49.996,25705.095,31624.931,-6.356,-45.694,1.0,1742583173.8036869,105.63,-3.4,1742583173.5962863,664902,1742583173.8150702,4053.6800000000007,3.5670666666666673,1742583174.5999277,nan,nan,nan,nan,1742582768.35648,nan
1742583174.6517868,40.03,22852.17,0.01,2.542,0.0,0.006,1742583174.6587977,49.994,25702.023,31642.735,-6.24,-45.685,1.0,1742583174.7648506,105.66,-3.5,1742583174.597334,667032,1742583174.8230655,4555.680000000001,4.238533333333334,1742583175.6066468,nan,nan,nan,nan,1742582768.35648,nan
1742583174.6517868,40.03,22852.17,0.01,2.542,0.0,0.006,1742583174.6587977,49.994,25702.023,31642.735,-6.24,-45.685,1.0,1742583174.7648506,105.66,-3.5,1742583174.597334,667032,1742583174.8230655,4555.680000000001,4.238533333333334,1742583175.6066468,nan,nan,nan,nan,1742582768.35648,nan
1742583176.6640282,39.99,22836.98,0.017,2.606,0.001,0.009,1742583176.6580439,49.996,25700.507,31707.931,-6.415,-45.287,1.0,1742583176.8121667,105.81,-3.5,1742583176.6029663,670166,1742583176.8213904,5157.279999999999,2.567066666666667,1742583177.5928464,nan,nan,nan,nan,1742582768.35648,nan
1742583177.65129,40.002,22843.58,0.017,2.658,0.0,0.009,1742583177.6482675,49.998,25700.074,31743.248,-6.147,-46.45,1.0,1742583177.7884583,105.78,-3.5,1742583177.5900555,672375,1742583177.8114448,4640.240000000001,3.065066666666666,1742583178.6070335,nan,nan,nan,nan,1742582768.35648,nan
1742583178.6897075,40.024,22854.592,-0.024,2.658,0.0,0.011,1742583178.6672885,49.997,25698.53,31780.481,-6.938,-46.086,1.0,1742583178.8122735,105.74,-3.5,1742583178.605317,674732,1742583178.819596,5063.52,2.8404,1742583179.6064389,nan,nan,nan,nan,1742582768.35648,nan
1742583179.6677783,40.019,22852.622,-0.024,2.617,0.0,0.011,1742583179.660797,49.999,25699.375,31796.435,-6.26,-46.324,1.0,1742583179.7891283,105.69,-3.6,1742583179.60444,676985,1742583179.8267589,4949.546666666666,2.4344000000000006,1742583180.6052246,nan,nan,nan,nan,1742582768.35648,nan
1742583180.661345,40.023,22864.365,0.028,2.617,0.0,0.008,1742583180.663339,50.001,25699.497,31805.505,-6.731,-45.192,1.0,1742583180.7322774,105.01,-3.6,1742583180.6032066,679380,1742583180.8166177,4730.866666666666,14.296133333333332,1742583181.6050417,nan,nan,nan,nan,1742582768.35648,nan
1742583180.661345,40.023,22864.365,0.028,2.617,0.0,0.008,1742583180.663339,50.001,25699.497,31805.505,-6.731,-45.192,1.0,1742583180.7322774,105.01,-3.6,1742583180.6032066,679380,1742583180.8166177,4730.866666666666,14.296133333333332,1742583181.6050417,nan,nan,nan,nan,1742582768.35648,nan
1742583182.667965,40.0,22853.135,-0.002,2.481,0.001,0.008,1742583182.6629481,50.0,25697.181,31538.073,-6.065,-45.377,1.0,1742583182.7482374,104.99,-3.7,1742583182.6021097,684062,1742583182.8158665,4775.920000000001,4.595333333333333,1742583183.5933447,nan,nan,nan,nan,1742582768.35648,nan
1742583183.6487997,40.011,22868.803,-0.002,2.481,0.001,0.012,1742583183.6507945,50.006,25700.877,31356.144,-5.996,-45.848,1.0,1742583183.7243721,105.1,-3.7,1742583183.5913048,686459,1742583183.8057785,4909.1466666666665,4.9172,1742583184.6046708,nan,nan,nan,nan,1742582768.35648,nan
1742583184.6649513,40.011,22868.803,-0.002,2.481,0.001,0.012,1742583184.6617367,50.0,25698.67,31219.486,-6.441,-44.734,1.0,1742583184.8124683,97.98,-3.7,1742583184.6026738,688856,1742583184.8134358,5098.933333333334,5.666133333333334,1742583185.6000266,nan,nan,nan,nan,1742582768.35648,nan
1742583184.6649513,40.011,22868.803,-0.002,2.481,0.001,0.012,1742583184.6617367,50.0,25698.67,31219.486,-6.441,-44.734,1.0,1742583184.8124683,97.98,-3.7,1742583184.6026738,688856,1742583184.8134358,5098.933333333334,5.666133333333334,1742583185.6000266,nan,nan,nan,nan,1742582768.35648,nan
1742583185.6876059,39.963,22836.699,0.003,2.539,0.0,0.014,1742583185.6629207,50.004,25701.861,31108.456,-5.941,-46.082,1.0,1742583185.740576,58.57,-3.7,1742583185.5980313,691203,1742583185.8211627,4600.3200000000015,nan,1742583186.6070178,nan,nan,nan,nan,1742582768.35648,nan
1742583186.664133,40.014,22858.855,0.003,2.616,0.0,0.014,1742583186.6700213,50.003,25702.813,31157.464,-6.654,-45.748,1.0,1742583186.7793238,60.17,-3.7,1742583186.6040275,693651,1742583186.827427,5195.1466666666665,nan,1742583187.594375,nan,nan,nan,nan,1742582768.35648,nan
1742583187.6523995,40.014,22858.855,0.021,2.616,0.0,0.014,1742583187.650376,50.002,25702.699,31219.839,-6.398,-46.339,1.0,1742583187.9166906,60.29,-3.7,1742583187.5924249,696058,1742583187.8194675,nan,nan,1742583188.590843,nan,nan,nan,nan,1742582768.35648,nan
1742583189.654757,40.01,22859.039,0.021,2.6,0.001,0.009,1742583189.6567519,50.001,25699.961,31296.351,-5.673,-45.514,1.0,1742583189.72386,58.94,-3.8,1742583189.5967011,700956,1742583189.8168812,5253.853333333332,8.429466666666666,1742583190.5942369,nan,nan,nan,nan,1742582768.35648,nan
1742583190.6563575,40.018,22877.432,-0.001,2.6,0.001,0.012,1742583190.6507158,49.998,25696.83,31371.924,-6.394,-46.009,1.0,1742583190.7482414,59.27,-3.8,1742583190.5922422,703425,1742583190.808159,4598.933333333333,7.195466666666666,1742583191.595513,nan,nan,nan,nan,1742582768.35648,nan
1742583191.6518793,39.996,22855.906,-0.001,2.647,0.001,0.012,1742583191.6538727,49.998,25695.954,31400.88,-6.077,-45.353,1.0,1742583191.7889335,59.34,-3.8,1742583191.5935187,705881,1742583191.8148851,4121.2,5.665866666666667,1742583192.5992243,nan,nan,nan,nan,1742582768.35648,nan
1742583192.6696079,40.008,22868.326,0.01,2.647,0.001,0.009,1742583192.6597655,49.998,25695.954,31400.88,-6.077,-45.353,1.0,1742583192.7961988,59.56,-3.8,1742583192.5972297,708232,1742583192.8228636,4734.5599999999995,6.8767999999999985,1742583193.599252,nan,nan,nan,nan,1742582768.35648,nan
1742583193.6754248,40.008,22868.326,0.01,2.647,0.001,0.009,1742583193.654901,50.003,25699.583,31489.914,-5.299,-44.68,1.0,1742583193.8358283,59.86,-3.9,1742583193.5972886,710663,1742583193.8127594,3424.72,8.671999999999999,1742583194.6129203,nan,nan,nan,nan,1742582768.35648,nan
1742583193.6754248,40.008,22868.326,0.01,2.647,0.001,0.009,1742583193.654901,50.003,25699.583,31489.914,-5.299,-44.68,1.0,1742583193.8358283,59.86,-3.9,1742583193.5972886,710663,1742583193.8127594,3424.72,8.671999999999999,1742583194.6129203,nan,nan,nan,nan,1742582768.35648,nan
1742583195.6911798,40.011,22871.445,0.009,2.657,0.001,0.008,1742583195.6941864,50.003,25701.958,31623.684,-6.309,-44.272,1.0,1742583195.8683317,60.02,-3.9,1742583195.6331813,715377,1742583195.8607879,3694.626666666666,7.4106666666666685,1742583196.6039298,nan,nan,nan,nan,1742582768.35648,nan
1742583195.6911798,40.011,22871.445,0.009,2.657,0.001,0.008,1742583195.6941864,50.003,25701.958,31623.684,-6.309,-44.272,1.0,1742583195.8683317,60.02,-3.9,1742583195.6331813,715377,1742583195.8607879,3694.626666666666,7.4106666666666685,1742583196.6039298,nan,nan,nan,nan,1742582768.35648,nan
1742583197.6697495,39.985,22862.342,-0.013,2.595,0.0,0.007,1742583197.66118,49.998,25700.381,31730.206,-6.398,-45.478,1.0,1742583197.8366194,60.17,-3.9,1742583197.604811,720163,1742583197.8262923,5162.92,7.149200000000001,1742583198.5946107,nan,nan,nan,nan,1742582768.35648,nan
1742583198.6498835,39.997,22864.818,-0.013,2.582,0.0,0.007,1742583198.6508808,49.998,25698.766,31796.194,-5.913,-45.142,1.0,1742583198.828603,60.27,-3.9,1742583198.592754,720769,1742583198.8174517,4370.466666666668,6.340400000000001,1742583199.5963972,nan,nan,nan,nan,1742582768.35648,nan
1742583198.6498835,39.997,22864.818,-0.013,2.582,0.0,0.007,1742583198.6508808,49.998,25698.766,31796.194,-5.913,-45.142,1.0,1742583198.828603,60.27,-3.9,1742583198.592754,720769,1742583198.8174517,4370.466666666668,6.340400000000001,1742583199.5963972,nan,nan,nan,nan,1742582768.35648,nan
1742583200.6579058,39.976,22823.011,-0.024,2.611,0.001,0.008,1742583200.6548784,49.995,25694.485,31843.605,-6.192,-45.693,1.0,1742583200.8124373,60.4,-4.0,1742583200.5928488,725576,1742583200.8151646,nan,7.192533333333332,1742583201.593645,nan,nan,nan,nan,1742582768.35648,nan
1742583201.648719,39.976,22823.011,-0.013,2.611,0.001,0.008,1742583201.6673815,49.999,25694.986,31877.103,-6.285,-45.288,1.0,1742583201.8524318,60.52,-4.0,1742583201.5916505,727926,1742583201.8067389,4515.080000000001,6.729733333333335,1742583202.6000993,nan,nan,nan,nan,1742582768.35648,nan
1742583201.648719,39.976,22823.011,-0.013,2.611,0.001,0.008,1742583201.6673815,49.999,25694.986,31877.103,-6.285,-45.288,1.0,1742583201.8524318,60.52,-4.0,1742583201.5916505,727926,1742583201.8067389,4515.080000000001,6.729733333333335,1742583202.6000993,nan,nan,nan,nan,1742582768.35648,nan
