Picarro Gas: time (epoch),Picarro Gas: CavityPressure,Picarro Gas: OutletValve,Picarro Gas: CO,Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: H2O,Picarro Water: time (epoch),Picarro Water: CavityPressure,Picarro Water: OutletValve,Picarro Water: H2O,Picarro Water: Delta_18,Picarro Water: Delta_D,Picarro Water: ValcoPosition,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Abakus Particle Counter: Bins,Abakus Particle Counter: Counts/Bin,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint (mbar a),Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C),Melthead: time (epoch),Melthead: Temperature (Not Yet Integrated)
1743647950.1583662,39.97,23156.656,-0.017,-0.37,0.001,0.005,1743647950.1673715,50.0,25699.002,36130.088,-28.4,-293.682,3.0,1743647950.1793122,nan,-2.9,1743647950.0985653,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647950.3132963,2.52,-0.012400000000000003,1743647951.1128578,nan,nan,nan,nan,1743647873.9900126,nan
1743647951.1697307,39.982,23157.125,-0.017,-0.394,0.001,0.005,1743647951.1726935,49.999,25698.561,36153.589,-29.296,-293.753,3.0,1743647951.191707,nan,-2.8,1743647951.1098607,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647951.3350525,2.1599999999999997,0.011600000000000003,1743647952.1113763,nan,nan,nan,nan,1743647873.9900126,nan
1743647952.171721,40.002,23158.225,-0.009,-0.394,0.001,0.004,1743647952.1707246,50.003,25700.586,36165.23,-29.634,-293.951,3.0,1743647952.182692,nan,-2.7,1743647952.1084118,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647952.3264978,nan,-0.013600000000000004,1743647953.1019747,nan,nan,nan,nan,1743647873.9900126,nan
1743647953.160816,40.002,23158.225,-0.009,-0.394,0.001,0.004,1743647953.1618135,50.002,25699.715,36162.232,-29.409,-293.838,3.0,1743647953.1727839,nan,-2.6,1743647953.099012,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647953.316905,1.6800000000000004,0.001733333333333333,1743647954.0992587,nan,nan,nan,nan,1743647873.9900126,nan
1743647954.154112,39.997,23155.173,-0.005,-0.368,0.0,0.004,1743647954.160096,50.0,25699.778,36135.914,-29.233,-293.909,3.0,1743647954.1810403,nan,-2.5,1743647954.0962663,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647954.3086987,2.8,-0.0026666666666666666,1743647955.1081696,nan,nan,nan,nan,1743647873.9900126,nan
1743647955.2049391,39.983,23135.246,-0.005,-0.368,0.0,0.005,1743647955.1680088,50.001,25700.603,36124.383,-29.286,-293.982,3.0,1743647955.1899505,nan,-2.4,1743647955.1062055,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647955.3310783,nan,-0.010266666666666669,1743647956.0988135,nan,nan,nan,nan,1743647873.9900126,nan
1743647956.196536,39.995,23138.477,-0.039,-0.321,0.001,0.005,1743647956.1805785,50.003,25703.131,36093.882,-28.859,-293.089,3.0,1743647956.1805785,nan,-2.4,1743647956.0968187,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647956.3227067,2.2400000000000007,0.0007999999999999999,1743647957.1006691,nan,nan,nan,nan,1743647873.9900126,nan
1743647957.234311,40.008,23152.443,-0.039,-0.321,0.001,0.005,1743647957.1654954,49.999,25701.776,36105.685,-29.459,-293.25,3.0,1743647957.172476,nan,-2.3,1743647957.094685,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647957.3131287,1.9466666666666665,-0.009466666666666667,1743647958.0985627,nan,nan,nan,nan,1743647873.9900126,nan
1743647958.1623938,40.011,23157.727,0.015,-0.454,0.0,0.005,1743647958.1574056,49.997,25700.0,36080.011,-29.349,-293.681,3.0,1743647958.180345,nan,-2.3,1743647958.0955708,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647958.3209999,2.2133333333333325,0.0076000000000000035,1743647959.0966487,nan,nan,nan,nan,1743647873.9900126,nan
1743647959.159986,40.014,23171.611,0.015,-0.454,0.0,0.008,1743647959.1589885,49.997,25700.0,36080.011,-29.349,-293.681,3.0,1743647959.1719534,nan,-2.3,1743647959.0936563,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647959.3115802,1.8,-0.013200000000000005,1743647960.1043358,nan,nan,nan,nan,1743647873.9900126,nan
1743647960.1611845,40.018,23180.927,0.015,-0.256,0.001,0.008,1743647960.1681657,50.0,25699.615,36074.322,-29.344,-294.275,3.0,1743647960.179182,nan,-2.4,1743647960.102344,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647960.318763,nan,-0.010400000000000001,1743647961.1034708,nan,nan,nan,nan,1743647873.9900126,nan
1743647961.1643035,40.043,23214.947,0.003,-0.256,0.001,0.007,1743647961.1563115,49.997,25697.416,36046.983,-29.561,-293.324,3.0,1743647961.174768,nan,-2.4,1743647961.1014574,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647961.3253946,nan,0.001999999999999999,1743647962.1083434,nan,nan,nan,nan,1743647873.9900126,nan
1743647962.1701949,40.043,23214.947,0.003,-0.256,0.001,0.007,1743647962.207602,49.997,25697.416,36046.983,-29.561,-293.324,3.0,1743647962.179171,nan,-2.5,1743647962.1063488,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647962.3329086,2.4399999999999995,0.0013333333333333333,1743647963.099919,nan,nan,nan,nan,1743647873.9900126,nan
1743647963.1557908,40.009,23204.111,0.003,-0.239,0.001,0.007,1743647963.1577854,50.0,25698.571,35993.467,-28.59,-293.228,3.0,1743647963.170751,nan,-2.6,1743647963.0969272,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647963.3076835,1.7600000000000005,-0.012133333333333336,1743647964.096441,nan,nan,nan,nan,1743647873.9900126,nan
1743647964.1518996,40.025,23229.561,0.005,-0.239,0.001,0.01,1743647964.1566224,50.003,25701.231,36015.57,-29.451,-294.084,3.0,1743647964.1789584,nan,-2.7,1743647964.0954444,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647964.3173084,2.5600000000000005,-0.0007999999999999999,1743647965.1207442,nan,nan,nan,nan,1743647873.9900126,nan
1743647965.3672676,40.009,23228.463,-0.007,-0.326,0.001,0.011,1743647965.1786122,50.004,25703.75,36014.82,-29.721,-293.128,3.0,1743647965.1862593,nan,-2.7,1743647965.1167538,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647965.339399,2.4933333333333336,0.004,1743647966.1061249,nan,nan,nan,nan,1743647873.9900126,nan
1743647966.2127426,40.009,23228.463,-0.007,-0.326,0.001,0.011,1743647966.1712396,50.002,25704.748,36027.479,-29.565,-293.785,3.0,1743647966.1812112,nan,-2.8,1743647966.1037765,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647966.330828,2.626666666666667,-0.014000000000000005,1743647967.095672,nan,nan,nan,nan,1743647873.9900126,nan
1743647967.1714804,39.991,23217.842,-0.007,-0.357,0.0,0.011,1743647967.1593308,50.002,25705.966,36026.911,-28.568,-293.624,3.0,1743647967.1711292,nan,-2.9,1743647967.0940235,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647967.3060734,1.88,-0.0003999999999999999,1743647968.109068,nan,nan,nan,nan,1743647873.9900126,nan
1743647968.161927,39.999,23218.82,-0.012,-0.357,0.0,0.005,1743647968.1649199,50.002,25707.287,36084.076,-29.576,-293.749,3.0,1743647968.1788812,nan,-3.0,1743647968.0974638,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647968.328492,2.76,0.007999999999999998,1743647969.1201532,nan,nan,nan,nan,1743647873.9900126,nan
1743647969.2648091,39.999,23218.776,-0.012,-0.321,0.0,0.005,1743647969.1753356,50.003,25708.817,36146.686,-29.597,-293.862,3.0,1743647969.1870263,nan,-3.0,1743647969.1171927,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647969.3358145,3.2266666666666666,-0.008533333333333335,1743647970.0976486,nan,nan,nan,nan,1743647873.9900126,nan
1743647970.1592076,39.98,23186.5,-0.009,-0.321,0.001,0.006,1743647970.1618118,50.003,25709.276,36148.164,-28.765,-293.353,3.0,1743647970.1782827,nan,-3.0,1743647970.0952637,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647970.3109112,2.8666666666666667,-0.007999999999999998,1743647971.0884538,nan,nan,nan,nan,1743647873.9900126,nan
1743647971.165681,39.98,23186.5,-0.009,-0.321,0.001,0.006,1743647971.1522355,50.001,25709.006,36158.386,-29.08,-293.531,3.0,1743647971.1713839,nan,-3.1,1743647971.0843735,3,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743647971.3026538,nan,0.006400000000000002,1743647972.10576,nan,nan,nan,nan,1743647873.9900126,nan
