Picarro Gas: time (epoch),Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: CO,Picarro Gas: H2O,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min)
1726275895.7788248,-0.99,-0.001,-0.006,0.021,1726275894.6409674,0.0,-3.3,1726275894.5626953,0,1726275894.5626953,9.0,0.0
1726275897.0108714,-0.99,-0.001,-0.006,0.021,1726275895.856999,0.0,-3.4,1726275895.7788248,0,1726275895.7788248,9.0,-0.002
1726275898.2428396,-0.99,-0.001,-0.006,0.021,1726275897.0890515,0.0,-3.4,1726275897.0108714,0,1726275897.0108714,7.8,-0.002
1726275899.4736166,-0.99,-0.001,-0.006,0.021,1726275898.3213897,0.0,-3.4,1726275898.2428396,0,1726275898.2428396,9.4,-0.002
1726275900.7058363,-0.99,-0.001,-0.006,0.021,1726275899.5518155,0.0,-3.4,1726275899.4736166,0,1726275899.4736166,9.2,-0.002
1726275901.9538753,-0.99,-0.001,-0.006,0.021,1726275900.7842815,0.0,-3.5,1726275900.7058363,0,1726275900.7058363,8.0,0.0
1726275903.2007172,-0.99,-0.001,-0.006,0.021,1726275902.0320103,0.0,-3.5,1726275901.9538753,0,1726275901.9538753,9.2,-0.002
1726275904.4350178,-0.99,-0.001,-0.006,0.021,1726275903.2635365,0.0,-3.5,1726275903.1850936,0,1726275903.1850936,9.0,0.0
1726275905.6677217,-0.99,-0.001,-0.006,0.021,1726275904.513571,0.0,-3.6,1726275904.4350178,0,1726275904.4350178,7.6,-0.002
1726275906.9462633,-0.99,-0.001,-0.006,0.021,1726275905.7459145,0.0,-3.6,1726275905.6677217,0,1726275905.6677217,10.2,-0.002
1726275908.2098007,-0.99,-0.001,-0.006,0.021,1726275907.024854,0.0,-3.6,1726275906.9462633,0,1726275906.9462633,9.4,-0.002
1726275909.4592848,-0.99,-0.001,-0.006,0.021,1726275908.288242,0.0,-3.6,1726275908.2098007,0,1726275908.2098007,8.8,0.0
1726275910.7071366,-0.99,-0.001,-0.006,0.021,1726275909.5377245,0.0,-3.7,1726275909.4592848,0,1726275909.4592848,9.0,0.0
1726275911.9708395,-0.99,-0.001,-0.006,0.021,1726275910.785513,0.0,-3.7,1726275910.7071366,0,1726275910.7071366,8.2,-0.002
1726275913.203183,-0.99,-0.001,-0.006,0.021,1726275912.0335963,0.0,-3.7,1726275911.9708395,0,1726275911.9708395,8.8,0.002
1726275914.46616,-0.99,-0.001,-0.006,0.021,1726275913.2813585,0.0,-3.7,1726275913.203183,0,1726275913.203183,8.8,-0.002
1726275915.6990232,-0.99,-0.001,-0.006,0.021,1726275914.5286198,0.0,-3.8,1726275914.46616,0,1726275914.46616,9.0,0.0
1726275916.9630876,-0.99,-0.001,-0.006,0.021,1726275915.7774277,0.0,-3.8,1726275915.6990232,0,1726275915.6990232,8.6,0.0
1726275918.2113574,-0.99,-0.001,-0.006,0.021,1726275917.0412347,0.0,-3.8,1726275916.9630876,0,1726275916.9630876,8.4,-0.002
1726275919.473046,-0.99,-0.001,-0.006,0.021,1726275918.2894654,0.0,-3.8,1726275918.2113574,0,1726275918.2113574,8.8,0.0
1726275920.7390466,-0.99,-0.001,-0.006,0.021,1726275919.551441,0.0,-3.9,1726275919.473046,0,1726275919.473046,8.8,-0.002
1726275921.9870353,-0.99,-0.001,-0.006,0.021,1726275920.8017907,0.0,-3.9,1726275920.7390466,0,1726275920.7390466,9.8,0.002
1726275923.2507987,-0.99,-0.001,-0.006,0.021,1726275922.065436,0.0,-3.9,1726275921.9870353,0,1726275921.9870353,8.6,0.0
1726275924.4973185,-0.99,-0.001,-0.006,0.021,1726275923.3289335,0.0,-3.9,1726275923.2507987,0,1726275923.2507987,8.0,0.0
1726275925.7622976,-0.99,-0.001,-0.006,0.021,1726275924.575716,0.0,-4.0,1726275924.4973185,0,1726275924.4973185,8.2,-0.002
1726275927.025874,-0.99,-0.001,-0.006,0.021,1726275925.840704,0.0,-4.0,1726275925.7622976,0,1726275925.7622976,8.6,-0.002
1726275928.290882,-0.99,-0.001,-0.006,0.021,1726275927.1041095,0.0,-4.0,1726275927.025874,0,1726275927.025874,7.6,0.0
1726275929.5529206,-0.99,-0.001,-0.006,0.021,1726275928.3538496,0.0,-4.0,1726275928.290882,0,1726275928.290882,8.6,0.0
1726275930.8168762,-0.99,-0.001,-0.006,0.021,1726275929.6154063,0.0,-4.1,1726275929.5529206,0,1726275929.5529206,9.2,-0.002
1726275932.0985856,-0.99,-0.001,-0.006,0.021,1726275930.8951712,0.0,-4.1,1726275930.8168762,0,1726275930.8168762,9.2,-0.002
1726275933.3624551,-0.99,-0.001,-0.006,0.021,1726275932.1766598,0.0,-4.1,1726275932.0985856,0,1726275932.0985856,8.0,-0.004
1726275934.6405818,-0.99,-0.001,-0.006,0.021,1726275933.4405923,0.0,-4.1,1726275933.3624551,0,1726275933.3624551,8.6,0.004
1726275935.9225805,-0.99,-0.001,-0.006,0.021,1726275934.7189846,0.0,-4.2,1726275934.6405818,0,1726275934.6405818,8.6,0.0
1726275937.2179382,-0.99,-0.001,-0.006,0.021,1726275936.0009477,0.0,-4.2,1726275935.9225805,0,1726275935.9225805,8.6,-0.002
1726275938.4823062,-0.99,-0.001,-0.006,0.021,1726275937.2807198,0.0,-4.2,1726275937.2179382,0,1726275937.2179382,9.0,-0.004
1726275939.7640035,-0.99,-0.001,-0.006,0.021,1726275938.5607042,0.0,-4.2,1726275938.4823062,0,1726275938.4823062,9.0,-0.002
1726275941.058991,-0.99,-0.001,-0.006,0.021,1726275939.842439,0.0,-4.3,1726275939.7640035,0,1726275939.7640035,8.4,0.0
1726275942.355033,-0.99,-0.001,-0.006,0.021,1726275941.1370997,0.0,-4.3,1726275941.058991,0,1726275941.058991,8.2,0.0
1726275943.6507723,-0.99,-0.001,-0.006,0.021,1726275942.4179785,0.0,-4.3,1726275942.3394396,0,1726275942.355033,8.2,0.0
1726275944.9472966,-0.99,-0.001,-0.006,0.021,1726275943.7292075,0.0,-4.3,1726275943.6507723,0,1726275943.6507723,8.4,0.0
1726275946.2433193,-0.99,-0.001,-0.006,0.021,1726275945.0256763,0.0,-4.3,1726275944.9472966,0,1726275944.9472966,8.4,0.0
1726275947.507722,-0.99,-0.001,-0.006,0.021,1726275946.3059855,0.0,-4.4,1726275946.2433193,0,1726275946.2433193,8.0,0.0
1726275948.802304,-0.99,-0.001,-0.006,0.021,1726275947.5858576,0.0,-4.4,1726275947.507722,0,1726275947.507722,8.4,0.0
1726275950.0846448,-0.99,-0.001,-0.006,0.021,1726275948.864859,0.0,-4.4,1726275948.802304,0,1726275948.802304,9.2,0.0
1726275951.379195,-0.99,-0.001,-0.006,0.021,1726275950.1630661,0.0,-4.4,1726275950.0846448,0,1726275950.0846448,8.2,0.0
1726275951.379195,-0.99,-0.001,-0.006,0.021,1726275950.1630661,0.0,-4.4,1726275951.379195,0,1726275951.379195,8.0,0.0
1726275953.9710612,-0.99,-0.001,-0.006,0.021,1726275952.7387195,0.0,-4.5,1726275952.660117,0,1726275952.660117,8.8,-0.002
1726275955.2660832,-0.99,-0.001,-0.006,0.021,1726275954.0338676,0.0,-4.5,1726275953.9710612,0,1726275953.9710612,7.6,0.002
1726275956.5480826,-0.99,-0.001,-0.006,0.021,1726275955.3286474,0.0,-4.5,1726275955.2660832,0,1726275955.2660832,7.0,-0.002
1726275957.8423522,-0.99,-0.001,-0.006,0.021,1726275956.6261888,0.0,-4.5,1726275956.5480826,0,1726275956.5480826,8.2,-0.002
1726275959.140219,-0.99,-0.001,-0.006,0.021,1726275957.920717,0.0,-4.6,1726275957.8423522,0,1726275957.8423522,8.6,0.0
1726275960.4516892,-0.99,-0.001,-0.006,0.021,1726275959.218408,0.0,-4.6,1726275959.140219,0,1726275959.140219,7.4,-0.002
1726275961.7643144,-0.99,-0.001,-0.006,0.021,1726275960.5298574,0.0,-4.6,1726275960.4516892,0,1726275960.4516892,8.6,0.0
1726275963.0753133,-0.99,-0.001,-0.006,0.021,1726275961.842708,0.0,-4.6,1726275961.7643144,0,1726275961.7643144,8.0,0.0
1726275964.386845,-0.99,-0.001,-0.006,0.021,1726275963.1533933,0.0,-4.6,1726275963.0753133,0,1726275963.0753133,8.4,0.0
1726275965.7000115,-0.99,-0.001,-0.006,0.021,1726275964.4652267,0.0,-4.6,1726275964.386845,0,1726275964.386845,9.4,-0.004
1726275967.0119865,-0.99,-0.001,-0.006,0.021,1726275965.7784011,0.0,-4.6,1726275965.7000115,0,1726275965.7000115,8.2,-0.002
1726275967.0119865,-0.99,-0.001,-0.006,0.021,1726275965.7784011,0.0,-4.6,1726275967.0119865,0,1726275967.0119865,8.2,-0.002
1726275969.6201098,-0.99,-0.001,-0.006,0.021,1726275968.385298,0.0,-4.6,1726275968.30688,0,1726275968.3224733,8.2,0.0
1726275970.9630034,-0.99,-0.001,-0.006,0.021,1726275969.6985083,0.0,-4.6,1726275969.6201098,0,1726275969.6201098,8.4,-0.002
1726275972.4159484,-0.99,-0.001,-0.006,0.021,1726275971.04144,0.0,-4.4,1726275970.9630034,0,1726275970.9630034,8.4,-0.002
1726275973.714499,-0.99,-0.001,-0.006,0.021,1726275972.4785209,0.0,-4.2,1726275972.4159484,0,1726275972.4159484,9.0,-0.002
1726275975.0107732,-0.99,-0.001,-0.006,0.021,1726275973.7770646,0.0,-4.0,1726275973.714499,0,1726275973.714499,8.0,-0.002
1726275976.338347,-0.99,-0.001,-0.006,0.021,1726275975.0891712,0.0,-3.8,1726275975.0107732,0,1726275975.0107732,9.2,-0.002
1726275977.668186,-0.99,-0.001,-0.006,0.021,1726275976.4164603,0.0,-3.6,1726275976.338347,0,1726275976.338347,8.4,-0.002
1726275979.025644,-0.99,-0.001,-0.006,0.021,1726275977.7466195,0.0,-3.5,1726275977.668186,0,1726275977.668186,7.6,-0.002
1726275980.3393745,-0.99,-0.001,-0.006,0.021,1726275979.0884173,0.0,-3.4,1726275979.025644,0,1726275979.025644,8.8,-0.002
1726275981.6824179,-0.99,-0.001,-0.006,0.021,1726275980.4177847,0.0,-3.3,1726275980.3393745,0,1726275980.3393745,9.0,0.0
1726275982.9956713,-0.99,-0.001,-0.006,0.021,1726275981.7452013,0.0,-3.2,1726275981.6824179,0,1726275981.6824179,8.8,0.002
1726275984.3230643,-0.99,-0.001,-0.006,0.021,1726275983.058274,0.0,-3.1,1726275982.9800813,0,1726275982.9956713,7.8,0.0
1726275985.6509955,-0.99,-0.001,-0.006,0.021,1726275984.385874,0.0,-3.1,1726275984.3074293,0,1726275984.3074293,8.6,-0.004
1726275986.9801083,-0.99,-0.001,-0.006,0.021,1726275985.729161,0.0,-3.1,1726275985.6509955,0,1726275985.6509955,8.8,-0.002
1726275988.3236253,-0.99,-0.001,-0.006,0.021,1726275987.0582714,0.0,-3.1,1726275986.9801083,0,1726275986.9801083,8.6,0.0
1726275989.6512575,-0.99,-0.001,-0.006,0.021,1726275988.3861938,0.0,-3.1,1726275988.3236253,0,1726275988.3236253,8.4,-0.002
1726275990.9790308,-0.99,-0.001,-0.006,0.021,1726275989.7296512,0.0,-3.1,1726275989.6512575,0,1726275989.6512575,8.8,0.0
1726275992.322162,-0.99,-0.001,-0.006,0.021,1726275991.0572193,0.0,-3.1,1726275990.9790308,0,1726275990.9790308,8.0,0.0
1726275993.6663842,-0.99,-0.001,-0.006,0.021,1726275992.400321,0.0,-3.1,1726275992.322162,0,1726275992.322162,9.0,-0.002
1726275994.9949288,-0.99,-0.001,-0.006,0.021,1726275993.7445414,0.0,-3.1,1726275993.6663842,0,1726275993.6663842,8.0,0.0
1726275996.3397098,-0.99,-0.001,-0.006,0.021,1726275995.0730429,0.0,-3.1,1726275994.9949288,0,1726275994.9949288,9.0,0.0
1726275997.6824095,-0.99,-0.001,-0.006,0.021,1726275996.4180813,0.0,-3.2,1726275996.3397098,0,1726275996.3397098,8.4,0.002
1726275999.0275085,-0.99,-0.001,-0.006,0.021,1726275997.7607954,0.0,-3.2,1726275997.6824095,0,1726275997.6824095,8.8,-0.002
1726276000.3708284,-0.99,-0.001,-0.006,0.021,1726275999.0902638,0.0,-3.2,1726275999.0275085,0,1726275999.0275085,7.8,-0.002
1726276001.7469792,-0.99,-0.001,-0.006,0.021,1726276000.4489872,0.0,-3.3,1726276000.3708284,0,1726276000.3708284,8.8,0.0
1726276003.07507,-0.99,-0.001,-0.006,0.021,1726276001.8095777,0.0,-3.3,1726276001.7469792,0,1726276001.7469792,9.0,0.0
1726276004.4346015,-0.99,-0.001,-0.006,0.021,1726276003.1534615,0.0,-3.3,1726276003.07507,0,1726276003.07507,7.4,0.002
1726276005.794396,-0.99,-0.001,-0.006,0.021,1726276004.5129812,0.0,-3.3,1726276004.4346015,0,1726276004.4346015,8.2,-0.002
1726276007.1544805,-0.99,-0.001,-0.006,0.021,1726276005.8727973,0.0,-3.4,1726276005.794396,0,1726276005.794396,7.8,0.0
1726276008.4985232,-0.99,-0.001,-0.006,0.021,1726276007.2172813,0.0,-3.4,1726276007.1544805,0,1726276007.1544805,8.6,0.0
1726276009.8574038,-0.99,-0.001,-0.006,0.021,1726276008.576632,0.0,-3.4,1726276008.4985232,0,1726276008.4985232,9.0,0.0
1726276011.2340975,-0.99,-0.001,-0.006,0.021,1726276009.9358366,0.0,-3.4,1726276009.8574038,0,1726276009.8574038,7.2,-0.004
1726276012.5944345,-0.99,-0.001,-0.006,0.021,1726276011.2968683,0.0,-3.5,1726276011.2340975,0,1726276011.2340975,9.8,0.0
1726276012.5944345,-0.99,-0.001,-0.006,0.021,1726276011.2968683,0.0,-3.5,1726276012.5944345,0,1726276012.5944345,9.4,0.0
1726276015.3151498,-0.99,-0.001,-0.006,0.021,1726276014.033559,0.0,-3.5,1726276013.9710262,0,1726276013.9710262,9.4,-0.002
1726276016.6909266,-0.99,-0.001,-0.006,0.021,1726276015.3933382,0.0,-3.6,1726276015.3151498,0,1726276015.3151498,9.0,0.0
1726276018.0492747,-0.99,-0.001,-0.006,0.021,1726276016.7534964,0.0,-3.6,1726276016.6909266,0,1726276016.6909266,8.0,-0.002
1726276019.440329,-0.99,-0.001,-0.006,0.021,1726276018.1276662,0.0,-3.6,1726276018.0492747,0,1726276018.0492747,8.4,0.0
1726276020.8173313,-0.99,-0.001,-0.006,0.021,1726276019.5185232,0.0,-3.7,1726276019.440329,0,1726276019.440329,7.4,-0.002
1726276022.1942468,-0.99,-0.001,-0.006,0.021,1726276020.8956974,0.0,-3.7,1726276020.8173313,0,1726276020.8173313,7.8,0.0
1726276023.5711484,-0.99,-0.001,-0.006,0.021,1726276022.2724044,0.0,-3.7,1726276022.1942468,0,1726276022.1942468,8.8,0.0
1726276024.9608693,-0.99,-0.001,-0.006,0.021,1726276023.63414,0.0,-3.7,1726276023.5711484,0,1726276023.5711484,8.8,0.0
1726276026.3225725,-0.99,-0.001,-0.006,0.021,1726276025.0233903,0.0,-3.8,1726276024.945277,0,1726276024.9608693,8.4,-0.002
1726276027.7143495,-0.99,-0.001,-0.006,0.021,1726276026.400686,0.0,-3.8,1726276026.3225725,0,1726276026.3225725,9.2,0.0
1726276029.0742989,-0.99,-0.001,-0.006,0.021,1726276027.777127,0.0,-3.8,1726276027.7143495,0,1726276027.7143495,8.2,-0.002
1726276030.4820666,-0.99,-0.001,-0.006,0.021,1726276029.1526883,0.0,-3.8,1726276029.0742989,0,1726276029.0742989,9.2,0.0
1726276031.8571315,-0.99,-0.001,-0.006,0.021,1726276030.5604832,0.0,-3.9,1726276030.4820666,0,1726276030.4820666,7.2,-0.002
1726276033.2331932,-0.99,-0.001,-0.006,0.021,1726276031.9355829,0.0,-3.9,1726276031.8571315,0,1726276031.8571315,8.2,-0.002
1726276033.2331932,-0.99,-0.001,-0.006,0.021,1726276031.9355829,0.0,-3.9,1726276033.2331932,0,1726276033.2331932,9.2,-0.002
1726276036.0175164,-0.99,-0.001,-0.006,0.021,1726276034.7034178,0.0,-3.9,1726276034.6250167,0,1726276034.6406102,8.8,-0.002
1726276037.3938282,-0.99,-0.001,-0.006,0.021,1726276036.0802417,0.0,-4.0,1726276036.0175164,0,1726276036.0175164,8.4,0.0
1726276038.8014283,-0.99,-0.001,-0.006,0.021,1726276037.4718997,0.0,-4.0,1726276037.3938282,0,1726276037.3938282,8.4,0.0
1726276040.193491,-0.99,-0.001,-0.006,0.021,1726276038.8640075,0.0,-4.0,1726276038.8014283,0,1726276038.8014283,7.8,0.0
1726276041.585369,-0.99,-0.001,-0.006,0.021,1726276040.271598,0.0,-4.1,1726276040.193491,0,1726276040.193491,8.6,-0.002
1726276042.9938083,-0.99,-0.001,-0.006,0.021,1726276041.663805,0.0,-4.1,1726276041.585369,0,1726276041.585369,8.2,-0.002
1726276044.370784,-0.99,-0.001,-0.006,0.021,1726276043.056723,0.0,-4.1,1726276042.9938083,0,1726276042.9938083,8.6,0.0
1726276045.7788477,-0.99,-0.001,-0.006,0.021,1726276044.4489717,0.0,-4.1,1726276044.370784,0,1726276044.370784,9.0,-0.002
1726276047.154986,-0.99,-0.001,-0.006,0.021,1726276045.8415837,0.0,-4.1,1726276045.7788477,0,1726276045.7788477,8.2,0.0
1726276048.5481083,-0.99,-0.001,-0.006,0.021,1726276047.2331705,0.0,-4.2,1726276047.154986,0,1726276047.154986,8.4,-0.004
1726276049.9561615,-0.99,-0.001,-0.006,0.021,1726276048.6262689,0.0,-4.2,1726276048.5481083,0,1726276048.5481083,8.0,-0.002
1726276051.362914,-0.99,-0.001,-0.006,0.021,1726276050.0343156,0.0,-4.2,1726276049.9561615,0,1726276049.9561615,9.2,-0.002
1726276052.7709844,-0.99,-0.001,-0.006,0.021,1726276051.4410949,0.0,-4.2,1726276051.362914,0,1726276051.362914,7.8,0.0
1726276054.17875,-0.99,-0.001,-0.006,0.021,1726276052.8493836,0.0,-4.3,1726276052.7709844,0,1726276052.7709844,8.6,0.0
1726276055.5873663,-0.99,-0.001,-0.006,0.021,1726276054.2414935,0.0,-4.3,1726276054.17875,0,1726276054.17875,8.6,-0.002
1726276057.0117335,-0.99,-0.001,-0.006,0.021,1726276055.6655369,0.0,-4.3,1726276055.5873663,0,1726276055.5873663,8.8,-0.002
1726276058.4201615,-0.99,-0.001,-0.006,0.021,1726276057.0898588,0.0,-4.3,1726276057.0117335,0,1726276057.0117335,8.2,0.0
1726276059.827149,-0.99,-0.001,-0.006,0.021,1726276058.482774,0.0,-4.4,1726276058.4201615,0,1726276058.4201615,8.6,0.0
1726276061.2353005,-0.99,-0.001,-0.006,0.021,1726276059.8899262,0.0,-4.4,1726276059.827149,0,1726276059.827149,8.0,-0.002
1726276062.6907609,-0.99,-0.001,-0.006,0.021,1726276061.3137012,0.0,-4.4,1726276061.2353005,0,1726276061.2353005,8.4,-0.002
1726276064.0985525,-0.99,-0.001,-0.006,0.021,1726276062.7535744,0.0,-4.4,1726276062.675123,0,1726276062.675123,7.8,0.0
1726276065.4904056,-0.99,-0.001,-0.006,0.021,1726276064.1613388,0.0,-4.4,1726276064.0985525,1,1726276064.0985525,8.0,0.002
1726276066.915038,-0.99,-0.001,-0.006,0.021,1726276065.5685399,0.0,-4.5,1726276065.4904056,1,1726276065.4904056,8.8,-0.002
1726276068.3390102,-0.99,-0.001,-0.006,0.021,1726276066.9934015,0.0,-4.5,1726276066.915038,1,1726276066.915038,8.2,0.0
1726276069.7614834,-0.99,-0.001,-0.006,0.021,1726276068.4171188,0.0,-4.5,1726276068.3390102,1,1726276068.3390102,8.6,-0.002
1726276071.2026346,-0.99,-0.001,-0.006,0.021,1726276069.8396728,0.0,-4.5,1726276069.7614834,1,1726276069.7614834,9.0,-0.002
1726276072.626899,-0.99,-0.001,-0.006,0.021,1726276071.265411,0.0,-4.5,1726276071.2026346,1,1726276071.2026346,9.0,-0.004
1726276074.0347986,-0.99,-0.001,-0.006,0.021,1726276072.6894302,0.0,-4.6,1726276072.626899,1,1726276072.626899,8.0,-0.002
1726276075.458635,-0.99,-0.001,-0.006,0.021,1726276074.097614,0.0,-4.5,1726276074.0347986,1,1726276074.0347986,8.6,-0.002
1726276076.882035,-0.99,-0.001,-0.006,0.021,1726276075.5214365,0.0,-4.5,1726276075.458635,1,1726276075.458635,8.2,-0.002
1726276078.3058286,-0.99,-0.001,-0.006,0.021,1726276076.944797,0.0,-4.4,1726276076.882035,1,1726276076.882035,9.0,0.0
1726276079.7310996,-0.99,-0.001,-0.006,0.021,1726276078.3684237,0.0,-4.2,1726276078.3058286,1,1726276078.3058286,8.8,-0.002
1726276081.186315,-0.99,-0.001,-0.006,0.021,1726276079.794026,0.0,-4.0,1726276079.7310996,1,1726276079.7310996,8.2,0.0
1726276082.6247466,-0.99,-0.001,-0.006,0.021,1726276081.2487726,0.0,-3.8,1726276081.186315,1,1726276081.186315,8.0,0.0
1726276084.066551,-0.99,-0.001,-0.006,0.021,1726276082.687341,0.0,-3.6,1726276082.6091542,1,1726276082.6091542,8.0,0.0
1726276085.5051568,-0.99,-0.001,-0.006,0.021,1726276084.144741,0.0,-3.4,1726276084.066551,1,1726276084.066551,8.0,-0.002
1726276086.9616685,-0.99,-0.001,-0.006,0.021,1726276085.5835688,0.0,-3.2,1726276085.5051568,1,1726276085.5051568,7.0,-0.002
1726276088.4011624,-0.99,-0.001,-0.006,0.021,1726276087.0244389,0.0,-3.2,1726276086.9616685,1,1726276086.9616685,8.6,-0.002
1726276089.8266768,-0.99,-0.001,-0.006,0.021,1726276088.4639318,0.0,-3.1,1726276088.3855698,1,1726276088.4011624,9.2,-0.002
1726276091.2826474,-0.99,-0.001,-0.006,0.021,1726276089.9051018,0.0,-3.1,1726276089.8266768,1,1726276089.8266768,8.0,0.0
1726276091.2826474,-0.99,-0.001,-0.006,0.021,1726276089.9051018,0.0,-3.1,1726276091.2670429,1,1726276091.2826474,7.6,0.0
1726276094.1925585,-0.99,-0.001,-0.006,0.021,1726276092.800938,0.0,-3.0,1726276092.7227333,1,1726276092.7227333,8.8,0.0
1726276095.6504867,-0.99,-0.001,-0.006,0.021,1726276094.2865517,0.0,-3.0,1726276094.1925585,1,1726276094.1925585,8.8,0.0
1726276097.1062014,-0.99,-0.001,-0.006,0.021,1726276095.728862,0.0,-3.0,1726276095.6504867,1,1726276095.6504867,8.4,0.0
1726276098.578426,-0.99,-0.001,-0.006,0.021,1726276097.184577,0.0,-3.0,1726276097.1062014,1,1726276097.1062014,7.6,0.0
1726276100.0026398,-0.99,-0.001,-0.006,0.021,1726276098.6411684,0.0,-3.0,1726276098.578426,1,1726276098.578426,8.8,-0.002
1726276101.47445,-0.99,-0.001,-0.006,0.021,1726276100.0810285,0.0,-3.0,1726276100.0026398,1,1726276100.0026398,8.6,-0.002
1726276102.930897,-0.99,-0.001,-0.006,0.021,1726276101.5369895,0.0,-3.0,1726276101.47445,1,1726276101.47445,9.2,0.0
1726276104.3872707,-0.99,-0.001,-0.006,0.021,1726276102.9934988,0.0,-3.1,1726276102.9152997,1,1726276102.930897,7.8,-0.002
1726276105.8592868,-0.99,-0.001,-0.006,0.021,1726276104.4656396,0.0,-3.1,1726276104.3872707,1,1726276104.3872707,7.8,-0.002
1726276107.3290577,-0.99,-0.001,-0.006,0.021,1726276105.9217687,0.0,-3.1,1726276105.8592868,1,1726276105.8592868,8.0,-0.002
1726276108.7866101,-0.99,-0.001,-0.006,0.021,1726276107.4230726,0.0,-3.1,1726276107.3290577,1,1726276107.3290577,7.8,0.0
1726276110.2898107,-0.99,-0.001,-0.006,0.021,1726276108.8649979,0.0,-3.2,1726276108.7866101,1,1726276108.7866101,8.6,-0.002
1726276111.7628636,-0.99,-0.001,-0.006,0.021,1726276110.3679183,0.0,-3.2,1726276110.27422,1,1726276110.2898107,8.6,0.0
1726276113.2341394,-0.99,-0.001,-0.006,0.021,1726276111.8412375,0.0,-3.2,1726276111.7628636,1,1726276111.7628636,9.2,0.0
1726276114.7057705,-0.99,-0.001,-0.006,0.021,1726276113.2969115,0.0,-3.3,1726276113.2341394,1,1726276113.2341394,9.4,0.002
1726276116.1615622,-0.99,-0.001,-0.006,0.021,1726276114.7686605,0.0,-3.3,1726276114.7057705,1,1726276114.7057705,9.0,-0.002
1726276117.6349192,-0.99,-0.001,-0.006,0.021,1726276116.2396727,0.0,-3.3,1726276116.1615622,1,1726276116.1615622,9.0,-0.002
1726276119.0906172,-0.99,-0.001,-0.006,0.021,1726276117.697493,0.0,-3.4,1726276117.6349192,1,1726276117.6349192,8.0,-0.004
1726276120.5779927,-0.99,-0.001,-0.006,0.021,1726276119.1687264,0.0,-3.4,1726276119.0906172,1,1726276119.0906172,8.4,0.0
1726276122.066212,-0.99,-0.001,-0.006,0.021,1726276120.671986,0.0,-3.4,1726276120.5779927,1,1726276120.5779927,9.0,0.0
1726276123.5393689,-0.99,-0.001,-0.006,0.021,1726276122.1446133,0.0,-3.4,1726276122.066212,1,1726276122.066212,9.2,-0.002
1726276125.0118978,-0.99,-0.001,-0.006,0.021,1726276123.601964,0.0,-3.5,1726276123.5393689,1,1726276123.5393689,8.2,-0.002
1726276126.5004919,-0.99,-0.001,-0.006,0.021,1726276125.0900295,0.0,-3.5,1726276125.0118978,1,1726276125.0118978,8.4,-0.002
1726276128.0027385,-0.99,-0.001,-0.006,0.021,1726276126.5788982,0.0,-3.5,1726276126.5004919,1,1726276126.5004919,8.8,0.0
1726276129.5057003,-0.99,-0.001,-0.006,0.021,1726276128.065227,0.0,-3.6,1726276128.0027385,1,1726276128.0027385,8.6,-0.002
1726276131.0261068,-0.99,-0.001,-0.006,0.021,1726276129.5842605,0.0,-3.6,1726276129.5057003,1,1726276129.5057003,9.6,-0.002
1726276132.5138793,-0.99,-0.001,-0.006,0.021,1726276131.0886228,0.0,-3.6,1726276131.0261068,1,1726276131.0261068,9.6,-0.002
1726276134.0029347,-0.99,-0.001,-0.006,0.021,1726276132.5924404,0.0,-3.7,1726276132.5138793,1,1726276132.5138793,8.6,-0.004
1726276135.5214136,-0.99,-0.001,-0.006,0.021,1726276134.081016,0.0,-3.7,1726276134.0029347,1,1726276134.0029347,8.8,0.0
1726276137.043584,-0.99,-0.001,-0.006,0.021,1726276135.6151924,0.0,-3.7,1726276135.5214136,1,1726276135.5214136,8.4,-0.002
1726276138.5300083,-0.99,-0.001,-0.006,0.021,1726276137.106146,0.0,-3.7,1726276137.043584,1,1726276137.043584,8.0,-0.002
1726276140.018343,-0.99,-0.001,-0.006,0.021,1726276138.592811,0.0,-3.8,1726276138.5300083,1,1726276138.5300083,8.6,-0.004
1726276141.5064483,-0.99,-0.001,-0.006,0.021,1726276140.112355,0.0,-3.8,1726276140.018343,1,1726276140.018343,8.0,0.0
1726276143.0107174,-0.99,-0.001,-0.006,0.021,1726276141.6004474,0.0,-3.8,1726276141.5064483,1,1726276141.5064483,8.0,-0.002
1726276144.5469067,-0.99,-0.001,-0.006,0.021,1726276143.1044724,0.0,-3.8,1726276143.0107174,1,1726276143.0107174,8.0,0.0
1726276146.0499156,-0.99,-0.001,-0.006,0.021,1726276144.60964,0.0,-3.9,1726276144.5469067,1,1726276144.5469067,9.2,-0.002
1726276147.5698452,-0.99,-0.001,-0.006,0.021,1726276146.128322,0.0,-3.9,1726276146.0499156,1,1726276146.0499156,8.8,0.0
1726276149.0743937,-0.99,-0.001,-0.006,0.021,1726276147.6482654,0.0,-3.9,1726276147.5698452,1,1726276147.5698452,7.8,-0.002
1726276150.5624278,-0.99,-0.001,-0.006,0.021,1726276149.1368518,0.0,-4.0,1726276149.0743937,1,1726276149.0743937,6.8,0.0
