Picarro Gas: time (epoch),Picarro Gas: CavityPressure,Picarro Gas: OutletValve,Picarro Gas: CO,Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: H2O,Picarro Water: time (epoch),Picarro Water: CavityPressure,Picarro Water: OutletValve,Picarro Water: H2O,Picarro Water: Delta_18,Picarro Water: Delta_D,Picarro Water: ValcoPosition,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Laser Distance Sensor: Melt Rate (cm/s),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Abakus Particle Counter: Bins,Abakus Particle Counter: Counts/Bin,Abakus Particle Counter: Incremental Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint (mbar a),Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C),Melthead: time (epoch),Melthead: Temperature (Not Yet Integrated)
1749837391.6723888,nan,nan,nan,nan,nan,nan,1749837391.2128625,50.001,25758.058,9320.314,-12.398,-106.688,nan,1749837391.7436087,63.74,-2.2,0.0,1749837391.1574972,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837391.3696904,8.493333333333334,-0.016000000000000007,1749837391.251978,500.0,101.02596347336797,1010.2606811523438,25.0,1749837329.8449774,nan
1749837391.6723888,nan,nan,nan,nan,nan,nan,1749837391.2128625,50.001,25758.058,9320.314,-12.398,-106.688,nan,1749837391.7436087,63.74,-2.2,0.0,1749837391.1574972,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837391.3696904,8.493333333333334,-0.016000000000000007,1749837391.251978,500.0,101.02596347336797,1010.2606811523438,25.0,1749837329.8449774,nan
1749837393.6684127,nan,nan,nan,nan,nan,nan,1749837393.211202,49.999,25755.747,9323.904,-12.822,-108.753,nan,1749837393.6479785,63.77,-2.3,nan,1749837393.1525986,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837393.3663197,9.426666666666666,-0.016000000000000007,1749837393.248575,500.0,101.02908850317104,1010.3010864257812,25.0,1749837329.8449774,nan
1749837394.6792347,nan,nan,nan,nan,nan,nan,1749837394.2213137,49.998,25753.72,9321.214,-12.686,-106.791,nan,1749837394.6880367,63.76,-2.3,nan,1749837394.1643195,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837394.3901105,8.6,-0.016799999999999995,1749837394.2550004,500.0,101.02596347336797,1010.2628173828125,25.0,1749837329.8449774,nan
1749837395.667773,nan,nan,nan,nan,nan,nan,1749837395.2103817,49.998,25753.72,9321.214,-12.686,-106.791,nan,1749837395.696218,63.73,-2.3,nan,1749837395.1558955,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837395.3798592,8.866666666666665,-0.016000000000000007,1749837395.229582,500.0,101.02596347336797,1010.264892578125,25.0,1749837329.8449774,nan
1749837396.6618953,nan,nan,nan,nan,nan,nan,1749837396.2161896,50.003,25756.576,9319.149,-12.493,-106.359,nan,1749837396.703852,63.74,-2.3,-0.001713625645814518,1749837396.156388,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837396.3713832,9.08,-0.016800000000000002,1749837396.235578,500.0,101.02283844356491,1010.2476806640625,25.0,1749837329.8449774,nan
1749837397.6733422,nan,nan,nan,nan,nan,nan,1749837397.22108,50.004,25758.609,9318.083,-12.622,-106.675,nan,1749837397.6959767,63.75,-2.2,nan,1749837397.1622376,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837397.3778179,8.493333333333334,-0.01693333333333334,1749837397.258146,500.0,101.02596347336797,1010.2830200195312,25.0,1749837329.8449774,nan
1749837398.6577842,nan,nan,nan,nan,nan,nan,1749837398.215104,50.002,25758.908,9317.007,-12.358,-106.471,nan,1749837398.7359653,63.73,-2.1,nan,1749837398.1555831,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837398.3684905,8.56,-0.016000000000000007,1749837398.2486453,500.0,101.02908850317104,1010.2755126953125,25.0,1749837329.8449774,nan
1749837399.6668532,nan,nan,nan,nan,nan,nan,1749837399.2178812,50.003,25760.596,9318.022,-12.548,-106.215,nan,1749837399.6960568,63.78,-2.1,nan,1749837399.1521263,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837399.3752465,8.679999999999998,-0.017066666666666664,1749837399.238984,500.0,101.02596347336797,1010.2738037109375,25.0,1749837329.8449774,nan
1749837399.6668532,nan,nan,nan,nan,nan,nan,1749837399.2178812,50.003,25760.596,9318.022,-12.548,-106.215,nan,1749837399.6960568,63.78,-2.1,nan,1749837399.1521263,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837399.3752465,8.679999999999998,-0.017066666666666664,1749837399.238984,500.0,101.02596347336797,1010.2738037109375,25.0,1749837329.8449774,nan
1749837400.663448,nan,nan,nan,nan,nan,nan,1749837400.2150154,50.003,25760.596,9318.022,-12.548,-106.215,nan,1749837400.6872606,63.79,-2.0,nan,1749837400.1605988,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837400.3806689,8.6,-0.016266666666666672,1749837400.244784,500.0,101.02596347336797,1010.260009765625,25.0,1749837329.8449774,nan
1749837402.6777182,nan,nan,nan,nan,nan,nan,1749837402.2226303,50.002,25762.125,9317.525,-12.621,-107.092,nan,1749837402.6709824,63.8,-1.8,nan,1749837402.1620622,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837402.3799257,9.386666666666665,-0.016800000000000006,1749837402.226319,500.0,101.01971341376185,1010.2107543945312,25.0,1749837329.8449774,nan
1749837403.6694434,nan,nan,nan,nan,nan,nan,1749837403.2149234,50.005,25766.765,9317.544,-12.355,-106.909,nan,1749837403.6798923,63.78,-1.8,nan,1749837403.1528323,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837403.3697357,8.306666666666667,-0.016800000000000002,1749837403.232877,500.0,101.01971341376185,1010.2020263671875,25.0,1749837329.8449774,nan
1749837404.6541493,nan,nan,nan,nan,nan,nan,1749837404.2071438,50.002,25766.195,9311.084,-12.008,-106.129,nan,1749837404.719414,63.8,-1.8,nan,1749837404.150489,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837404.3768988,8.813333333333333,-0.016000000000000007,1749837404.2390313,500.0,101.01971341376185,1010.1956176757812,25.0,1749837329.8449774,nan
1749837405.6693723,nan,nan,nan,nan,nan,nan,1749837405.212201,50.001,25765.179,9316.767,-12.527,-105.918,nan,1749837405.6642995,63.73,-1.8,nan,1749837405.152121,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837405.3675876,8.506666666666666,-0.016799999999999995,1749837405.2451375,500.0,101.01971341376185,1010.1762084960938,25.0,1749837329.8449774,nan
1749837405.6693723,nan,nan,nan,nan,nan,nan,1749837405.212201,50.001,25765.179,9316.767,-12.527,-105.918,nan,1749837405.6642995,63.73,-1.8,nan,1749837405.152121,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837405.3675876,8.506666666666666,-0.016799999999999995,1749837405.2451375,500.0,101.01971341376185,1010.1762084960938,25.0,1749837329.8449774,nan
1749837406.6680555,nan,nan,nan,nan,nan,nan,1749837406.2257738,50.001,25765.494,9318.896,-12.728,-106.709,nan,1749837406.7519977,63.81,-1.8,0.004776915299513783,1749837406.164068,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837406.3910303,8.973333333333333,-0.016000000000000007,1749837406.2515805,500.0,101.01971341376185,1010.2014770507812,25.0,1749837329.8449774,nan
1749837408.68982,nan,nan,nan,nan,nan,nan,1749837408.2344446,49.997,25761.534,9319.473,-12.929,-106.774,nan,1749837408.7836044,63.76,-1.9,nan,1749837408.175093,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837408.3900704,8.693333333333335,-0.01613333333333334,1749837408.2642765,500.0,101.02283844356491,1010.23974609375,25.0,1749837329.8449774,nan
1749837409.6862843,nan,nan,nan,nan,nan,nan,1749837409.2270472,49.998,25761.098,9317.844,-12.765,-106.713,nan,1749837409.7116513,63.76,-1.9,nan,1749837409.1677978,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837409.3940666,8.613333333333333,-0.01613333333333334,1749837409.2545903,500.0,101.01658838395879,1010.1611328125,25.0,1749837329.8449774,nan
1749837410.690456,nan,nan,nan,nan,nan,nan,1749837410.2353706,49.998,25761.098,9317.844,-12.765,-106.713,nan,1749837410.7199469,63.78,-2.0,nan,1749837410.1770177,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837410.4007888,8.386666666666668,-0.015466666666666668,1749837410.2609835,500.0,101.02283844356491,1010.2071533203125,25.0,1749837329.8449774,nan
1749837410.690456,nan,nan,nan,nan,nan,nan,1749837410.2353706,49.998,25761.098,9317.844,-12.765,-106.713,nan,1749837410.7199469,63.78,-2.0,nan,1749837410.1770177,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837410.4007888,8.386666666666668,-0.015466666666666668,1749837410.2609835,500.0,101.02283844356491,1010.2071533203125,25.0,1749837329.8449774,nan
1749837412.6703956,nan,nan,nan,nan,nan,nan,1749837412.2206707,49.999,25759.561,9320.077,-13.038,-107.031,nan,1749837412.7203383,63.75,-2.1,nan,1749837412.1667461,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837412.382817,8.653333333333334,-0.016000000000000007,1749837412.2580574,500.0,101.02283844356491,1010.254150390625,25.0,1749837329.8449774,nan
1749837413.6814458,nan,nan,nan,nan,nan,nan,1749837413.2250872,49.998,25757.032,9314.723,-12.533,-106.841,nan,1749837413.744028,63.71,-2.2,nan,1749837413.1662474,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837413.390158,8.640000000000004,-0.01613333333333334,1749837413.2473087,500.0,101.02283844356491,1010.229736328125,25.0,1749837329.8449774,nan
1749837414.682323,nan,nan,nan,nan,nan,nan,1749837414.2445285,49.999,25756.502,9314.324,-12.396,-106.3,nan,1749837414.7517443,63.8,-2.3,nan,1749837414.1791365,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837414.3970578,8.946666666666664,-0.016000000000000007,1749837414.2542136,500.0,101.01971341376185,1010.2095336914062,25.0,1749837329.8449774,nan
1749837415.6931293,nan,nan,nan,nan,nan,nan,1749837415.2367804,49.996,25753.976,9317.677,-12.751,-106.025,nan,1749837415.7752128,63.82,-2.3,-0.003953616244472438,1749837415.1783903,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837415.4032311,8.946666666666665,-0.016933333333333342,1749837415.2449036,500.0,101.01971341376185,1010.2064819335938,25.0,1749837329.8449774,nan
1749837416.6880069,nan,nan,nan,nan,nan,nan,1749837416.231594,49.998,25753.568,9316.316,-12.664,-106.693,nan,1749837416.7351053,63.75,-2.3,nan,1749837416.174287,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837416.3930874,8.88,-0.017200000000000003,1749837416.266607,500.0,101.01971341376185,1010.2155151367188,25.0,1749837329.8449774,nan
1749837417.6816607,nan,nan,nan,nan,nan,nan,1749837417.2370846,49.998,25752.126,9317.727,-12.713,-107.661,nan,1749837417.7912717,63.78,-2.3,nan,1749837417.1709979,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837417.3836653,8.626666666666667,-0.016266666666666672,1749837417.2574384,500.0,101.02283844356491,1010.22412109375,25.0,1749837329.8449774,nan
1749837417.6816607,nan,nan,nan,nan,nan,nan,1749837417.2370846,49.998,25752.126,9317.727,-12.713,-107.661,nan,1749837417.7912717,63.78,-2.3,nan,1749837417.1709979,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837417.3836653,8.626666666666667,-0.016266666666666672,1749837417.2574384,500.0,101.02283844356491,1010.22412109375,25.0,1749837329.8449774,nan
1749837418.6957445,nan,nan,nan,nan,nan,nan,1749837418.2426188,49.996,25750.856,9314.12,-12.364,-106.735,nan,1749837418.7188191,63.82,-2.3,nan,1749837418.178786,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837418.3910947,8.173333333333336,-0.016933333333333342,1749837418.2797985,500.0,101.02908850317104,1010.2806396484375,25.0,1749837329.8449774,nan
1749837420.7060096,nan,nan,nan,nan,nan,nan,1749837420.2581534,49.997,25750.634,9317.533,-12.613,-107.306,nan,1749837420.7521937,63.79,-2.2,1.4276581456182772e-15,1749837420.194718,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837420.4228187,9.293333333333335,-0.016800000000000006,1749837420.2773554,500.0,101.02596347336797,1010.2578125,25.0,1749837329.8449774,nan
1749837421.6841502,nan,nan,nan,nan,nan,nan,1749837421.2357867,49.997,25749.592,9313.241,-12.419,-106.223,nan,1749837421.7122238,63.77,-2.2,nan,1749837421.1793063,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837421.3954327,8.959999999999999,-0.016666666666666673,1749837421.2667882,500.0,101.02908850317104,1010.2869262695312,25.0,1749837329.8449774,nan
1749837422.6975207,nan,nan,nan,nan,nan,nan,1749837422.2416315,49.998,25749.4,9316.815,-12.746,-106.365,nan,1749837422.7521007,63.77,-2.1,nan,1749837422.1805835,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837422.4029362,8.786666666666667,-0.01626666666666667,1749837422.273044,500.0,101.02596347336797,1010.2560424804688,25.0,1749837329.8449774,nan
1749837423.6973138,nan,nan,nan,nan,nan,nan,1749837423.2605157,49.994,25746.011,9319.929,-12.842,-106.813,nan,1749837423.6790159,63.84,-2.0,nan,1749837423.1823788,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837423.3935685,8.2,-0.016000000000000007,1749837423.2792807,500.0,101.02596347336797,1010.2605590820312,25.0,1749837329.8449774,nan
1749837424.6816187,nan,nan,nan,nan,nan,nan,1749837424.2356358,49.997,25745.686,9315.374,-12.482,-106.804,nan,1749837424.7359335,63.74,-1.9,nan,1749837424.1787527,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837424.4004457,8.933333333333334,-0.014266666666666672,1749837424.2696338,500.0,101.02596347336797,1010.263427734375,25.0,1749837329.8449774,nan
1749837425.7048402,nan,nan,nan,nan,nan,nan,1749837425.2746644,49.998,25745.62,9317.408,-12.495,-107.311,nan,1749837425.72724,63.74,-1.8,0.000402006301189022,1749837425.1916773,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837425.4073548,8.6,-0.0164,1749837425.2757685,500.0,101.02596347336797,1010.2571411132812,25.0,1749837329.8449774,nan
1749837426.6999512,nan,nan,nan,nan,nan,nan,1749837426.2659173,50.0,25746.268,9318.055,-12.766,-105.891,nan,1749837426.7203183,63.73,-1.7,nan,1749837426.185116,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837426.3979871,8.933333333333334,-0.016000000000000007,1749837426.2659173,500.0,101.02283844356491,1010.2322387695312,25.0,1749837329.8449774,nan
1749837426.6999512,nan,nan,nan,nan,nan,nan,1749837426.2659173,50.0,25746.268,9318.055,-12.766,-105.891,nan,1749837426.7203183,63.73,-1.7,nan,1749837426.185116,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1749837426.3979871,8.933333333333334,-0.016000000000000007,1749837426.2659173,500.0,101.02283844356491,1010.2322387695312,25.0,1749837329.8449774,nan
