Picarro Gas: time (epoch),Picarro Gas: CavityPressure,Picarro Gas: OutletValve,Picarro Gas: CO,Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: H2O,Picarro Water: time (epoch),Picarro Water: CavityPressure,Picarro Water: OutletValve,Picarro Water: H2O,Picarro Water: Delta_18,Picarro Water: Delta_D,Picarro Water: ValcoPosition,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Abakus Particle Counter: Bins,Abakus Particle Counter: Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint (mbar a),Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C),Melthead: time (epoch),Melthead: Temperature (Not Yet Integrated)
1743642881.8646421,39.986,23160.238,-0.007,-0.571,0.001,0.004,1743642881.8446953,50.0,25704.726,36184.933,-40.642,-402.126,5.0,1743642881.867634,nan,-3.5,1743642881.784856,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642882.002782,2.1333333333333333,-0.010000000000000002,1743642882.783704,nan,nan,nan,nan,1743642827.3079169,nan
1743642882.8884242,40.036,23192.393,-0.011,-0.515,0.001,0.004,1743642882.8405523,50.0,25705.844,36184.046,-40.991,-402.527,5.0,1743642882.8664823,nan,-3.5,1743642882.781738,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642882.993712,2.04,0.014133333333333338,1743642883.7926357,nan,nan,nan,nan,1743642827.3079169,nan
1743642883.950214,39.98,23166.432,-0.011,-0.515,0.001,0.005,1743642883.851478,50.0,25706.306,36172.605,-40.803,-402.694,5.0,1743642883.8684318,nan,-3.6,1743642883.7896461,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642884.001154,2.8933333333333335,-0.018933333333333333,1743642884.7836268,nan,nan,nan,nan,1743642827.3079169,nan
1743642883.950214,39.98,23166.432,-0.011,-0.515,0.001,0.005,1743642883.851478,50.0,25706.306,36172.605,-40.803,-402.694,5.0,1743642883.8684318,nan,-3.6,1743642883.7896461,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642884.001154,2.8933333333333335,-0.018933333333333333,1743642884.7836268,nan,nan,nan,nan,1743642827.3079169,nan
1743642884.925274,39.984,23169.593,-0.011,-0.54,0.001,0.005,1743642884.8504775,50.001,25706.46,36151.07,-40.976,-402.727,5.0,1743642884.8654385,nan,-3.6,1743642884.780634,0,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642884.9914474,nan,0.011066666666666667,1743642885.8146505,nan,nan,nan,nan,1743642827.3079169,nan
1743642886.9704206,40.004,23193.268,-0.017,-0.54,0.001,0.005,1743642886.859747,49.999,25705.178,36119.95,-40.138,-402.748,5.0,1743642886.8757033,nan,-3.7,1743642886.7937496,1,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642887.006427,2.1466666666666665,0.008133333333333333,1743642887.7832255,nan,nan,nan,nan,1743642827.3079169,nan
1743642886.9704206,40.004,23193.268,-0.017,-0.54,0.001,0.005,1743642886.859747,49.999,25705.178,36119.95,-40.138,-402.748,5.0,1743642886.8757033,nan,-3.7,1743642886.7937496,1,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642887.006427,2.1466666666666665,0.008133333333333333,1743642887.7832255,nan,nan,nan,nan,1743642827.3079169,nan
1743642888.8436751,40.04,23240.977,0.008,-0.471,0.0,0.005,1743642888.8436751,49.998,25704.737,36126.578,-40.53,-402.303,5.0,1743642888.86362,nan,-3.5,1743642888.7836714,1,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642889.0038393,2.5600000000000005,0.011333333333333336,1743642889.7896526,nan,nan,nan,nan,1743642827.3079169,nan
1743642888.8436751,40.04,23240.977,0.008,-0.471,0.0,0.005,1743642888.8436751,49.998,25704.737,36126.578,-40.53,-402.303,5.0,1743642888.86362,nan,-3.5,1743642888.7836714,1,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642889.0038393,2.5600000000000005,0.011333333333333336,1743642889.7896526,nan,nan,nan,nan,1743642827.3079169,nan
1743642890.8562572,40.009,23229.531,-0.03,-0.548,0.002,0.004,1743642890.839303,49.997,25699.0,36112.325,-40.612,-402.324,5.0,1743642890.860252,nan,-3.3,1743642890.7844498,1,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]",nan,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1743642891.0021327,2.0,0.007733333333333334,1743642891.7930887,nan,nan,nan,nan,1743642827.3079169,nan
