Picarro Gas: time (epoch),Picarro Gas: CavityPressure,Picarro Gas: OutletValve,Picarro Gas: CO,Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: H2O,Picarro Water: time (epoch),Picarro Water: CavityPressure,Picarro Water: OutletValve,Picarro Water: H2O,Picarro Water: Delta_18,Picarro Water: Delta_D,Picarro Water: ValcoPosition,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint (mbar a),Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C),Melthead: time (epoch),Melthead: Temperature (Not Yet Integrated)
1743557308.8282623,40.011,23765.832,0.004,-0.124,0.0,0.007,1743557308.8282623,50.0,25683.785,36110.231,-24.571,-245.906,4.0,1743557308.6537647,nan,-3.2,1743557308.5594318,713603,1743557308.9963489,3621.586666666667,-0.004666666666666667,1743557309.5985606,nan,nan,nan,nan,1743551674.41463,nan
1743557309.784392,40.011,23765.832,0.013,-0.094,0.0,0.007,1743557309.784392,50.002,25687.072,36114.4,-25.072,-246.177,4.0,1743557309.692192,nan,-3.2,1743557309.5491333,713739,1743557309.9266236,3710.1733333333336,-0.0048,1743557310.6387677,nan,nan,nan,nan,1743551674.41463,nan
1743557311.6391263,39.993,23759.862,0.013,-0.121,0.0,0.006,1743557311.8634722,50.002,25690.043,36019.444,-24.656,-245.64,4.0,1743557311.7035997,nan,-3.1,1743557311.5883617,714014,1743557312.020549,3785.226666666667,-0.008666666666666666,1743557312.6345823,nan,nan,nan,nan,1743551674.41463,nan
1743557312.8062088,39.989,23748.381,-0.032,-0.121,0.0,0.005,1743557312.8062088,50.006,25692.929,35972.791,-24.63,-245.337,4.0,1743557312.7181156,nan,-3.0,1743557312.5887094,714162,1743557312.9508607,4187.373333333333,-0.006000000000000001,1743557313.6263418,nan,nan,nan,nan,1743551674.41463,nan
1743557312.8062088,39.989,23748.381,-0.032,-0.121,0.0,0.005,1743557312.8062088,50.006,25692.929,35972.791,-24.63,-245.337,4.0,1743557312.7181156,nan,-3.0,1743557312.5887094,714162,1743557312.9508607,4187.373333333333,-0.006000000000000001,1743557313.6263418,nan,nan,nan,nan,1743551674.41463,nan
1743557314.8483853,40.0,23754.172,-0.003,-0.127,0.001,0.005,1743557314.8483853,49.999,25690.356,35924.529,-25.024,-246.138,4.0,1743557314.7681086,nan,-2.8,1743557314.582107,714426,1743557314.9817748,3843.8266666666673,-0.008533333333333332,1743557315.6314838,nan,nan,nan,nan,1743551674.41463,nan
1743557315.811333,40.0,23754.172,-0.003,-0.127,0.001,0.005,1743557315.811333,50.001,25692.485,35910.689,-25.071,-246.015,4.0,1743557315.7148454,nan,-2.7,1743557315.5820286,714580,1743557315.970045,3902.9066666666668,-0.0032,1743557316.6339588,nan,nan,nan,nan,1743551674.41463,nan
1743557316.8106165,40.011,23766.239,-0.04,-0.176,0.0,0.005,1743557316.8031,49.999,25692.573,35896.645,-24.688,-245.266,4.0,1743557316.7105155,nan,-2.5,1743557316.589503,714722,1743557316.965681,3898.56,-0.0057333333333333325,1743557317.7193508,nan,nan,nan,nan,1743551674.41463,nan
1743557317.8702416,39.969,23746.975,-0.04,-0.176,0.0,0.003,1743557317.936121,49.999,25692.417,35909.844,-25.167,-245.669,4.0,1743557317.865199,nan,-2.5,1743557317.6563962,714886,1743557318.0515182,3461.839999999999,-0.004266666666666665,1743557318.734897,nan,nan,nan,nan,1743551674.41463,nan
1743557318.8299594,39.979,23738.275,-0.01,-0.156,0.0,0.008,1743557318.8299594,49.999,25692.417,35909.844,-25.167,-245.669,4.0,1743557318.734897,nan,-2.4,1743557318.6015866,715045,1743557318.9965773,3687.6400000000003,-0.007333333333333332,1743557319.668521,nan,nan,nan,nan,1743551674.41463,nan
1743557319.8849356,39.979,23738.275,-0.01,-0.156,0.0,0.008,1743557319.8849356,49.998,25691.328,35923.627,-25.038,-245.751,4.0,1743557319.733013,nan,-2.4,1743557319.5845516,715181,1743557320.066888,3723.986666666668,0.0012000000000000003,1743557320.6288152,nan,nan,nan,nan,1743551674.41463,nan
1743557320.8404324,40.005,23747.635,-0.01,-0.083,0.0,0.008,1743557320.8404324,49.999,25691.261,35950.319,-25.215,-245.659,4.0,1743557320.7335663,nan,-2.4,1743557320.584089,715321,1743557320.9997294,3827.4133333333343,-0.004399999999999999,1743557321.7013917,nan,nan,nan,nan,1743551674.41463,nan
1743557321.8442383,39.992,23725.27,0.019,-0.083,0.0,0.008,1743557321.8442383,49.998,25689.588,35946.104,-24.911,-244.587,4.0,1743557321.7013917,nan,-2.4,1743557321.6183643,715458,1743557322.016239,3950.0266666666657,-0.007200000000000002,1743557322.7176247,nan,nan,nan,nan,1743551674.41463,nan
1743557322.9010704,39.997,23723.309,0.019,-0.038,0.001,0.008,1743557322.9010704,49.998,25687.266,35980.729,-24.67,-245.453,4.0,1743557322.8471236,nan,-2.4,1743557322.620994,715613,1743557323.0672503,3237.986666666668,-0.0018666666666666666,1743557323.6374395,nan,nan,nan,nan,1743551674.41463,nan
1743557323.8694925,39.997,23723.309,0.006,-0.038,0.001,0.008,1743557323.8639774,50.004,25690.555,35987.43,-24.786,-245.113,4.0,1743557323.7701206,nan,-2.4,1743557323.6374395,715779,1743557324.0294075,3822.68,-0.010266666666666665,1743557324.7198565,nan,nan,nan,nan,1743551674.41463,nan
1743557324.8542063,39.955,23681.725,0.006,-0.038,0.001,0.001,1743557324.8542063,50.004,25690.555,35987.43,-24.786,-245.113,4.0,1743557324.8043582,nan,-2.5,1743557324.6428008,715911,1743557325.0056207,3944.360000000001,-0.004933333333333334,1743557325.686783,nan,nan,nan,nan,1743551674.41463,nan
1743557325.9176102,39.981,23683.846,0.006,-0.066,0.0,0.001,1743557325.9176102,50.003,25691.388,35955.38,-24.196,-244.547,4.0,1743557325.7716272,nan,-2.5,1743557325.6308517,716051,1743557326.0387678,nan,-0.010266666666666664,1743557326.706582,nan,nan,nan,nan,1743551674.41463,nan
1743557326.872229,39.982,23683.354,-0.024,-0.066,0.0,0.003,1743557326.872229,50.005,25695.157,35985.502,-24.787,-245.318,4.0,1743557326.8280692,nan,-2.5,1743557326.622523,716211,1743557327.0350723,4078.6533333333336,0.0021333333333333334,1743557327.691024,nan,nan,nan,nan,1743551674.41463,nan
1743557327.8720322,39.995,23688.605,-0.024,-0.181,0.0,0.003,1743557327.8720322,50.002,25694.655,35994.153,-24.597,-245.071,4.0,1743557327.7724113,nan,-2.6,1743557327.6396859,716349,1743557328.0234466,3630.826666666666,-0.013066666666666666,1743557328.718399,nan,nan,nan,nan,1743551674.41463,nan
1743557328.921682,40.018,23720.018,0.034,-0.181,0.0,0.009,1743557328.921682,50.001,25694.66,35995.717,-24.828,-245.177,4.0,1743557328.824644,nan,-2.7,1743557328.6580122,716521,1743557329.072131,4126.960000000001,-0.0014666666666666667,1743557329.7352686,nan,nan,nan,nan,1743551674.41463,nan
1743557329.8861616,40.021,23729.958,0.034,-0.101,-0.0,0.009,1743557329.8861616,50.001,25695.262,36009.023,-24.871,-245.651,4.0,1743557329.8031247,nan,-2.7,1743557329.670314,716663,1743557330.051643,3739.2133333333327,-0.005333333333333333,1743557330.7339518,nan,nan,nan,nan,1743551674.41463,nan
1743557330.949468,40.021,23729.958,0.061,-0.101,-0.0,0.009,1743557330.9579797,50.002,25696.967,36009.837,-24.801,-245.782,4.0,1743557330.8069167,nan,-2.8,1743557330.649996,716810,1743557331.0943332,nan,0.004133333333333333,1743557331.730968,nan,nan,nan,nan,1743551674.41463,nan
1743557331.9053113,40.055,23775.654,0.061,-0.101,-0.0,0.007,1743557331.9053113,50.0,25695.407,36005.918,-24.38,-245.382,4.0,1743557331.7887936,nan,-2.9,1743557331.6801412,716952,1743557332.063068,3797.733333333334,-0.0011999999999999992,1743557332.7285151,nan,nan,nan,nan,1743551674.41463,nan
1743557332.909294,40.017,23766.087,-0.026,-0.246,0.0,0.007,1743557332.909294,49.997,25692.043,36023.597,-24.692,-245.723,4.0,1743557332.894782,nan,-3.0,1743557332.6776822,717088,1743557333.0607572,3417.3466666666664,-0.014133333333333335,1743557333.7112982,nan,nan,nan,nan,1743551674.41463,nan
1743557332.909294,40.017,23766.087,-0.026,-0.246,0.0,0.007,1743557332.909294,49.997,25692.043,36023.597,-24.692,-245.723,4.0,1743557332.894782,nan,-3.0,1743557332.6776822,717088,1743557333.0607572,3417.3466666666664,-0.014133333333333335,1743557333.7112982,nan,nan,nan,nan,1743551674.41463,nan
1743557334.8900437,40.025,23791.553,0.01,-0.197,0.001,0.005,1743557334.8900437,49.995,25690.491,36008.08,-24.298,-245.072,4.0,1743557334.843838,nan,-3.1,1743557334.657664,717373,1743557335.0563126,3712.5333333333333,-0.0028,1743557335.7057626,nan,nan,nan,nan,1743551674.41463,nan
1743557335.8892608,40.023,23800.464,0.01,-0.197,0.001,0.005,1743557335.8892608,49.997,25690.162,36023.081,-24.753,-246.034,4.0,1743557335.8425207,nan,-3.1,1743557335.6755986,717514,1743557336.068454,3790.8266666666664,-0.0054666666666666665,1743557336.7342665,nan,nan,nan,nan,1743551674.41463,nan
1743557336.9562798,40.023,23800.464,0.01,-0.197,0.001,0.005,1743557336.9748461,49.996,25685.169,35992.366,-24.39,-245.483,4.0,1743557336.9006336,nan,-3.0,1743557336.6915224,717665,1743557337.1227474,3574.706666666667,-0.0018666666666666666,1743557337.7313821,nan,nan,nan,nan,1743551674.41463,nan
1743557337.9120493,39.987,23796.691,-0.001,-0.121,0.0,0.009,1743557337.9165583,49.996,25685.169,35992.366,-24.39,-245.483,4.0,1743557337.8217971,nan,-3.0,1743557337.6882112,717814,1743557338.0499291,3549.146666666668,-0.007733333333333333,1743557338.76158,nan,nan,nan,nan,1743551674.41463,nan
1743557338.9398167,40.009,23805.305,-0.001,-0.139,0.001,0.009,1743557338.9278018,49.998,25684.606,36021.305,-24.954,-244.038,4.0,1743557338.8844595,nan,-2.9,1743557338.718064,717937,1743557339.094228,3969.013333333334,-0.0022666666666666664,1743557339.8371038,nan,nan,nan,nan,1743551674.41463,nan
1743557340.019467,40.009,23805.305,-0.019,-0.139,0.001,0.009,1743557340.019467,49.998,25683.496,36023.136,-24.821,-245.255,4.0,1743557339.8536408,nan,-2.8,1743557339.7162557,718078,1743557340.1685276,4260.959999999999,-0.0036000000000000003,1743557340.806232,nan,nan,nan,nan,1743551674.41463,nan
1743557340.019467,40.009,23805.305,-0.019,-0.139,0.001,0.009,1743557340.019467,49.998,25683.496,36023.136,-24.821,-245.255,4.0,1743557339.8536408,nan,-2.8,1743557339.7162557,718078,1743557340.1685276,4260.959999999999,-0.0036000000000000003,1743557340.806232,nan,nan,nan,nan,1743551674.41463,nan
1743557340.940854,39.994,23793.87,-0.019,-0.095,0.001,0.005,1743557340.952931,49.996,25681.273,36020.406,-24.549,-245.2,4.0,1743557340.940854,nan,-2.8,1743557340.729375,718217,1743557341.0924766,3935.1066666666666,-0.008266666666666665,1743557341.7951198,nan,nan,nan,nan,1743551674.41463,nan
1743557343.0731955,39.99,23772.521,0.006,-0.095,0.0,0.005,1743557343.1032417,49.999,25682.118,36077.944,-24.687,-245.412,4.0,1743557342.9818375,nan,-2.7,1743557342.7579112,718492,1743557343.2099748,3658.9600000000014,-0.013200000000000005,1743557343.8340223,nan,nan,nan,nan,1743551674.41463,nan
1743557343.0731955,39.99,23772.521,0.006,-0.095,0.0,0.005,1743557343.1032417,49.999,25682.118,36077.944,-24.687,-245.412,4.0,1743557342.9818375,nan,-2.7,1743557342.7579112,718492,1743557343.2099748,3658.9600000000014,-0.013200000000000005,1743557343.8340223,nan,nan,nan,nan,1743551674.41463,nan
1743557345.063031,39.99,23760.412,0.018,-0.055,0.001,0.008,1743557345.1253817,50.004,25686.395,36073.848,-24.745,-245.625,4.0,1743557344.9695234,nan,-2.6,1743557344.7913601,718742,1743557345.2290063,4231.386666666666,-0.007599999999999999,1743557345.8712072,nan,nan,nan,nan,1743551674.41463,nan
1743557346.0494254,39.99,23760.412,0.018,-0.116,0.001,0.008,1743557346.0494254,50.003,25687.564,36070.085,-24.959,-245.27,4.0,1743557345.94503,nan,-2.6,1743557345.8328028,718901,1743557346.203267,3708.146666666667,-0.007733333333333337,1743557346.872416,nan,nan,nan,nan,1743551674.41463,nan
1743557346.0494254,39.99,23760.412,0.018,-0.116,0.001,0.008,1743557346.0494254,50.003,25687.564,36070.085,-24.959,-245.27,4.0,1743557345.94503,nan,-2.6,1743557345.8328028,718901,1743557346.203267,3708.146666666667,-0.007733333333333337,1743557346.872416,nan,nan,nan,nan,1743551674.41463,nan
1743557347.0715117,39.98,23749.618,0.043,-0.116,0.0,0.011,1743557347.0715117,50.002,25689.609,36046.546,-24.777,-244.911,4.0,1743557346.9390852,nan,-2.6,1743557346.8325458,719036,1743557347.2497041,nan,-0.0048000000000000004,1743557347.9402936,nan,nan,nan,nan,1743551674.41463,nan
1743557349.102254,39.974,23740.794,-0.028,-0.134,0.0,0.011,1743557349.102254,50.0,25690.67,36077.891,-24.729,-245.684,4.0,1743557349.087242,nan,-2.7,1743557348.88384,719357,1743557349.2681918,4062.7066666666665,-0.010933333333333335,1743557349.9623744,nan,nan,nan,nan,1743551674.41463,nan
1743557350.117079,39.979,23727.587,-0.028,-0.134,0.0,0.009,1743557350.117079,50.004,25692.469,36081.751,-24.939,-245.08,4.0,1743557350.0621057,nan,-2.8,1743557349.8961408,719525,1743557350.2616103,3550.453333333333,-0.0027999999999999987,1743557350.9390864,nan,nan,nan,nan,1743551674.41463,nan
1743557350.117079,39.979,23727.587,-0.028,-0.134,0.0,0.009,1743557350.117079,50.004,25692.469,36081.751,-24.939,-245.08,4.0,1743557350.0621057,nan,-2.8,1743557349.8961408,719525,1743557350.2616103,3550.453333333333,-0.0027999999999999987,1743557350.9390864,nan,nan,nan,nan,1743551674.41463,nan
1743557352.0035176,39.972,23698.508,0.028,-0.187,0.0,0.008,1743557352.1368778,50.003,25692.614,36063.462,-24.762,-245.643,4.0,1743557352.0035176,nan,-2.9,1743557351.9088497,719801,1743557352.2700195,3778.813333333334,-0.003600000000000001,1743557352.9510431,nan,nan,nan,nan,1743551674.41463,nan
1743557353.1347916,39.996,23703.565,0.028,-0.171,0.001,0.008,1743557353.1347916,50.0,25691.32,36041.453,-24.877,-245.466,4.0,1743557352.993847,nan,-3.0,1743557352.9022002,719958,1743557353.3008943,3357.866666666667,-0.0007999999999999999,1743557353.9857018,nan,nan,nan,nan,1743551674.41463,nan
1743557354.1851325,39.996,23703.565,-0.022,-0.171,0.001,0.008,1743557354.1851325,49.996,25689.205,36053.127,-25.328,-245.818,4.0,1743557354.134002,nan,-3.0,1743557353.9525173,720100,1743557354.3666775,4314.786666666666,-0.00813333333333333,1743557354.982556,nan,nan,nan,nan,1743551674.41463,nan
1743557355.149172,40.022,23726.58,-0.022,-0.171,0.001,0.01,1743557355.149172,49.997,25689.607,36028.014,-24.456,-245.627,4.0,1743557355.067858,nan,-3.1,1743557354.9017222,720233,1743557355.2975655,3533.4400000000005,-0.0006666666666666666,1743557355.9647121,nan,nan,nan,nan,1743551674.41463,nan
1743557355.149172,40.022,23726.58,-0.022,-0.171,0.001,0.01,1743557355.149172,49.997,25689.607,36028.014,-24.456,-245.627,4.0,1743557355.067858,nan,-3.1,1743557354.9017222,720233,1743557355.2975655,3533.4400000000005,-0.0006666666666666666,1743557355.9647121,nan,nan,nan,nan,1743551674.41463,nan
1743557356.199219,40.016,23726.611,0.022,-0.122,0.0,0.01,1743557356.199219,49.998,25688.977,36039.179,-24.706,-245.518,4.0,1743557356.0545115,nan,-3.1,1743557355.9283848,720379,1743557356.3650293,3812.706666666666,-0.0037333333333333316,1743557356.9304929,nan,nan,nan,nan,1743551674.41463,nan
1743557357.1482694,40.011,23725.896,0.022,-0.122,0.0,0.008,1743557357.163884,49.998,25688.189,36035.614,-24.241,-245.45,4.0,1743557357.097156,nan,-3.2,1743557357.9264817,720666,1743557357.3103173,3143.72,-0.0008000000000000006,1743557357.9813094,nan,nan,nan,nan,1743551674.41463,nan
1743557359.1990604,40.006,23738.877,0.007,-0.185,0.001,0.004,1743557359.2070763,49.999,25686.921,36087.956,-24.421,-244.629,4.0,1743557359.1458845,nan,-3.2,1743557358.922254,720805,1743557359.3536325,3964.2666666666673,-0.006266666666666665,1743557359.9594834,nan,nan,nan,nan,1743551674.41463,nan
1743557359.1990604,40.006,23738.877,0.007,-0.185,0.001,0.004,1743557359.2070763,49.999,25686.921,36087.956,-24.421,-244.629,4.0,1743557359.1458845,nan,-3.2,1743557358.922254,720805,1743557359.3536325,3964.2666666666673,-0.006266666666666665,1743557359.9594834,nan,nan,nan,nan,1743551674.41463,nan
1743557361.1590545,40.027,23763.883,0.031,-0.054,0.001,0.008,1743557361.1590545,49.999,25687.023,36146.791,-25.454,-245.682,4.0,1743557361.1475346,nan,-3.1,1743557360.9108975,721104,1743557361.3099592,3611.5866666666666,0.0010666666666666667,1743557361.9615607,nan,nan,nan,nan,1743551674.41463,nan
1743557362.2067509,40.027,23763.883,0.031,-0.054,0.001,0.008,1743557362.2067509,50.001,25687.71,36123.15,-24.075,-245.488,4.0,1743557362.0616257,nan,-3.0,1743557361.916371,721254,1743557362.3615003,3841.333333333334,-0.004933333333333333,1743557362.9947748,nan,nan,nan,nan,1743551674.41463,nan
1743557363.1762412,40.005,23759.724,0.031,-0.144,0.0,0.008,1743557363.1822588,49.999,25686.847,36151.298,-24.91,-245.843,4.0,1743557363.0766356,nan,-2.9,1743557362.9105537,721389,1743557363.3184798,4104.226666666667,-0.0036000000000000003,1743557364.0126593,nan,nan,nan,nan,1743551674.41463,nan
1743557364.1631117,39.981,23767.402,-0.024,-0.144,0.0,0.006,1743557364.1631117,49.999,25686.847,36151.298,-24.91,-245.843,4.0,1743557364.0657485,nan,-2.9,1743557363.9459586,721510,1743557364.3450992,nan,-0.005466666666666666,1743557365.083768,nan,nan,nan,nan,1743551674.41463,nan
1743557365.2209113,40.006,23780.217,-0.024,-0.128,0.0,0.006,1743557365.3643422,50.002,25690.446,36133.615,-24.758,-246.006,4.0,1743557365.121108,nan,-2.8,1743557364.9494874,721649,1743557365.3873544,4141.919999999999,-0.002933333333333334,1743557366.0117052,nan,nan,nan,nan,1743551674.41463,nan
1743557366.1885715,40.012,23790.344,0.005,-0.128,0.0,0.006,1743557366.1885715,50.002,25691.832,36143.666,-24.724,-246.09,4.0,1743557366.0888355,nan,-2.8,1743557365.951028,721787,1743557366.3367422,nan,-0.005333333333333333,1743557366.9990637,nan,nan,nan,nan,1743551674.41463,nan
1743557367.171243,40.012,23790.344,0.005,-0.128,0.0,0.006,1743557367.171243,50.005,25693.952,36130.573,-24.675,-245.282,4.0,1743557367.0711746,nan,-2.7,1743557366.9527662,721928,1743557367.3341446,4018.2533333333345,-0.005866666666666665,1743557368.0629058,nan,nan,nan,nan,1743551674.41463,nan
1743557368.2368631,40.002,23781.738,0.047,-0.088,0.001,0.005,1743557368.2368631,50.001,25692.901,36114.414,-25.076,-245.782,4.0,1743557368.1041255,nan,-2.7,1743557368.0217078,722077,1743557368.3697603,4111.56,-0.0041333333333333335,1743557369.023497,nan,nan,nan,nan,1743551674.41463,nan
1743557369.2039347,39.99,23774.543,0.047,-0.166,0.0,0.005,1743557369.2039347,50.0,25692.819,36097.85,-24.796,-245.362,4.0,1743557369.104473,nan,-2.8,1743557368.9571517,722197,1743557369.3365443,3190.5466666666657,-0.0065333333333333354,1743557370.0389092,nan,nan,nan,nan,1743551674.41463,nan
1743557370.257194,39.99,23774.543,-0.032,-0.166,0.0,0.005,1743557370.257194,49.997,25690.591,36100.698,-24.913,-245.301,4.0,1743557370.1242886,nan,-2.8,1743557369.9725058,722337,1743557370.4044628,4145.066666666667,-0.006266666666666666,1743557370.9919333,nan,nan,nan,nan,1743551674.41463,nan
1743557371.206453,39.99,23780.775,-0.032,-0.166,0.0,0.006,1743557371.2144668,49.997,25690.591,36100.698,-24.913,-245.301,4.0,1743557371.121763,nan,-2.8,1743557370.9586108,722463,1743557371.3568642,4283.76,-0.005866666666666664,1743557372.0384843,nan,nan,nan,nan,1743551674.41463,nan
1743557372.212963,40.001,23787.845,-0.032,-0.114,0.001,0.006,1743557372.212963,50.0,25691.37,36107.544,-24.851,-245.949,4.0,1743557372.156315,nan,-2.9,1743557371.9921374,722587,1743557372.3706212,nan,-0.0030666666666666668,1743557373.0526986,nan,nan,nan,nan,1743551674.41463,nan
1743557372.212963,40.001,23787.845,-0.032,-0.114,0.001,0.006,1743557372.212963,50.0,25691.37,36107.544,-24.851,-245.949,4.0,1743557372.156315,nan,-2.9,1743557371.9921374,722587,1743557372.3706212,nan,-0.0030666666666666668,1743557373.0526986,nan,nan,nan,nan,1743551674.41463,nan
1743557374.23131,39.995,23777.348,0.001,-0.114,0.001,0.005,1743557374.2343183,50.0,25690.607,36128.646,-25.196,-245.211,4.0,1743557374.140886,nan,-3.0,1743557373.974065,722856,1743557374.3729742,3934.159999999999,-0.003333333333333334,1743557375.0580735,nan,nan,nan,nan,1743551674.41463,nan
1743557375.2371376,39.995,23765.533,0.038,-0.114,0.001,0.004,1743557375.2371376,49.998,25689.124,36141.556,-24.899,-245.502,4.0,1743557375.1378372,nan,-3.0,1743557375.005218,723020,1743557375.376361,4391.546666666667,-0.0026666666666666653,1743557376.0260313,nan,nan,nan,nan,1743551674.41463,nan
1743557376.2821229,39.983,23757.732,0.038,-0.107,0.001,0.004,1743557376.2821229,49.999,25689.559,36134.657,-24.732,-245.212,4.0,1743557376.1502268,nan,-3.1,1743557376.010517,723151,1743557376.444026,3666.706666666666,-0.005866666666666667,1743557377.0891032,nan,nan,nan,nan,1743551674.41463,nan
1743557377.2395802,39.978,23750.956,0.038,-0.107,0.0,0.004,1743557377.2395802,49.997,25688.021,36120.582,-24.514,-245.608,4.0,1743557377.1794064,nan,-3.2,1743557377.0242622,723304,1743557377.3982227,4024.4666666666662,-0.0059999999999999975,1743557378.0641289,nan,nan,nan,nan,1743551674.41463,nan
1743557378.2298596,39.97,23718.398,0.019,-0.107,0.0,0.008,1743557378.2298596,49.995,25686.031,36132.607,-25.086,-245.371,4.0,1743557378.1837893,nan,-3.2,1743557378.0128205,723430,1743557378.409796,3867.9733333333334,-0.009466666666666668,1743557379.1178598,nan,nan,nan,nan,1743551674.41463,nan
1743557379.2932212,39.997,23727.848,-0.026,-0.152,0.0,0.008,1743557379.378075,50.001,25689.28,36124.686,-24.84,-246.401,4.0,1743557379.1605499,nan,-3.3,1743557379.0466177,723572,1743557379.442404,4162.146666666666,-0.002666666666666666,1743557380.1073613,nan,nan,nan,nan,1743551674.41463,nan
1743557380.2590792,39.998,23711.191,-0.026,-0.152,0.0,0.005,1743557380.2590792,50.0,25690.049,36097.098,-24.591,-245.522,4.0,1743557380.1737833,nan,-3.3,1743557380.0445323,723700,1743557380.428171,4307.146666666666,-0.005866666666666668,1743557381.1249733,nan,nan,nan,nan,1743551674.41463,nan
1743557381.3094432,40.002,23713.785,-0.026,-0.046,0.0,0.005,1743557381.3214583,50.002,25691.786,36115.633,-24.494,-245.957,4.0,1743557381.2012265,nan,-3.3,1743557381.0471098,723853,1743557381.448174,3612.5066666666676,0.0012000000000000001,1743557382.0944304,nan,nan,nan,nan,1743551674.41463,nan
1743557382.2729385,39.994,23723.279,0.007,-0.046,0.0,0.006,1743557382.2729385,50.001,25692.312,36135.119,-25.158,-245.883,4.0,1743557382.1824253,nan,-3.3,1743557382.0507174,723980,1743557382.4594631,3883.5600000000004,-0.009466666666666668,1743557383.1396515,nan,nan,nan,nan,1743551674.41463,nan
1743557383.328365,39.995,23721.963,0.007,-0.101,0.0,0.006,1743557383.4112413,49.999,25690.779,36117.483,-24.821,-245.32,4.0,1743557383.23027,nan,-3.2,1743557383.0646722,724139,1743557383.46121,3742.8799999999987,-0.005866666666666668,1743557384.1871982,nan,nan,nan,nan,1743551674.41463,nan
1743557384.3630016,40.038,23768.797,-0.007,-0.101,0.0,0.008,1743557384.3630016,49.999,25689.599,36133.345,-24.76,-245.634,4.0,1743557384.307777,nan,-3.1,1743557384.0977905,724269,1743557384.5350006,4051.6933333333336,-0.0005333333333333331,1743557385.1652591,nan,nan,nan,nan,1743551674.41463,nan
1743557385.3401067,40.035,23768.785,-0.007,-0.106,0.0,0.008,1743557385.3401067,49.998,25688.598,36145.278,-25.141,-246.512,4.0,1743557385.2496386,nan,-3.0,1743557385.1142254,724401,1743557385.5068412,nan,-0.0076,1743557386.1904235,nan,nan,nan,nan,1743551674.41463,nan
1743557386.3677514,40.019,23768.703,0.029,-0.106,0.001,0.008,1743557386.3717623,49.996,25685.998,36105.75,-23.855,-245.396,4.0,1743557386.2673075,nan,-2.9,1743557386.0999787,724531,1743557386.5309079,3652.3066666666664,-0.006,1743557387.2389407,nan,nan,nan,nan,1743551674.41463,nan
1743557387.3953388,40.001,23767.184,0.029,-0.106,0.001,0.004,1743557387.3953388,49.997,25685.241,36105.482,-24.522,-245.065,4.0,1743557387.3324354,nan,-2.8,1743557387.1181676,724675,1743557387.5543418,4001.6266666666675,-0.005066666666666666,1743557388.1500406,nan,nan,nan,nan,1743551674.41463,nan
1743557387.3953388,40.001,23767.184,0.029,-0.106,0.001,0.004,1743557387.3953388,49.997,25685.241,36105.482,-24.522,-245.065,4.0,1743557387.3324354,nan,-2.8,1743557387.1181676,724675,1743557387.5543418,4001.6266666666675,-0.005066666666666666,1743557388.1500406,nan,nan,nan,nan,1743551674.41463,nan
1743557389.3511827,39.989,23733.092,-0.003,-0.086,-0.0,0.005,1743557389.3511827,50.001,25686.599,36108.902,-25.099,-246.03,4.0,1743557389.2299328,nan,-2.6,1743557389.1342769,724950,1743557389.502732,4316.626666666667,-0.0015999999999999992,1743557390.2147052,nan,nan,nan,nan,1743551674.41463,nan
1743557390.4008079,39.985,23728.386,-0.003,-0.181,0.0,0.005,1743557390.4008079,50.001,25687.101,36081.432,-24.729,-245.989,4.0,1743557390.305325,nan,-2.6,1743557390.135023,725097,1743557390.5776374,3494.7200000000003,-0.009066666666666666,1743557391.1857293,nan,nan,nan,nan,1743551674.41463,nan
1743557391.3544726,39.973,23709.861,-0.017,-0.181,0.0,0.006,1743557391.3544726,50.0,25687.664,36077.599,-24.791,-245.39,4.0,1743557391.2718139,nan,-2.5,1743557391.1254277,725251,1743557391.5177445,4088.266666666667,-0.006666666666666667,1743557392.243684,nan,nan,nan,nan,1743551674.41463,nan
1743557392.4249222,39.988,23711.324,-0.017,-0.162,0.0,0.006,1743557392.4249222,50.0,25687.983,36098.053,-25.178,-245.482,4.0,1743557392.4159088,nan,-2.5,1743557392.1531715,725381,1743557392.5923963,3607.986666666667,-0.004933333333333333,1743557393.2265887,nan,nan,nan,nan,1743551674.41463,nan
1743557393.3998966,40.028,23734.763,-0.012,-0.162,0.001,0.004,1743557393.3998966,50.002,25689.359,36083.9,-24.769,-245.522,4.0,1743557393.3016603,nan,-2.5,1743557393.1807902,725509,1743557393.543322,4162.973333333333,-0.007333333333333334,1743557394.2242594,nan,nan,nan,nan,1743551674.41463,nan
1743557394.3976457,40.028,23734.763,-0.012,-0.162,0.001,0.004,1743557394.3976457,50.003,25690.787,36087.89,-24.585,-245.632,4.0,1743557394.3512878,nan,-2.5,1743557394.1783206,725662,1743557394.5713856,3429.7733333333317,-0.004533333333333332,1743557395.2224488,nan,nan,nan,nan,1743551674.41463,nan
