Picarro Gas: time (epoch),Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: CO,Picarro Gas: H2O,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min)
1726428288.9352787,-0.99,-0.001,-0.006,0.021,1726428288.9342742,1.01,-2.3,1726428288.9323328,0,1726428288.9332788,-0.8,-0.008
1726428290.12905,-0.99,-0.001,-0.006,0.021,1726428290.128011,1.01,-2.3,1726428290.123001,0,1726428290.1269999,-0.8,-0.008
1726428291.1930294,-0.99,-0.001,-0.006,0.021,1726428291.1921403,1.01,-2.3,1726428291.1888766,0,1726428291.1898165,-0.8,-0.008
1726428292.554412,-0.99,-0.001,-0.006,0.021,1726428292.553411,1.01,-2.3,1726428292.5514286,0,1726428292.5524154,-0.8,-0.008
1726428293.8611305,-0.99,-0.001,-0.006,0.021,1726428293.8591366,1.01,-2.3,1726428293.855129,0,1726428293.8571308,-0.8,-0.008
1726428295.0644844,-0.99,-0.001,-0.006,0.021,1726428295.063494,1.01,-2.3,1726428295.0614314,0,1726428295.062443,-0.8,-0.008
1726428296.2625833,-0.99,-0.001,-0.006,0.021,1726428296.261515,1.01,-2.3,1726428296.258621,0,1726428296.2605207,-0.8,-0.008
1726428297.538097,-0.99,-0.001,-0.006,0.021,1726428297.537008,1.01,-2.3,1726428297.5351336,0,1726428297.5360155,-0.8,-0.008
1726428298.633511,-0.99,-0.001,-0.006,0.021,1726428298.6325102,1.01,-2.3,1726428298.631511,0,1726428298.6325102,-0.8,-0.008
1726428299.6234982,-0.99,-0.001,-0.006,0.021,1726428299.622448,1.01,-2.3,1726428299.619451,0,1726428299.621428,-0.8,-0.008
1726428300.5442405,-0.99,-0.001,-0.006,0.021,1726428300.543241,1.01,-2.3,1726428300.5412438,0,1726428300.543241,-0.8,-0.008
1726428301.4067438,-0.99,-0.001,-0.006,0.021,1726428301.4067438,1.01,-2.3,1726428301.4048293,0,1726428301.4057426,-0.8,-0.008
1726428302.3340926,-0.99,-0.001,-0.006,0.021,1726428302.3330915,1.01,-2.3,1726428302.3311026,0,1726428302.3330915,-0.8,-0.008
1726428303.3175156,-0.99,-0.001,-0.006,0.021,1726428303.3164904,1.01,-2.3,1726428303.3144474,0,1726428303.315507,-0.8,-0.008
1726428304.2440667,-0.99,-0.001,-0.006,0.021,1726428304.243067,1.01,-2.3,1726428304.2410717,0,1726428304.243067,-0.8,-0.008
1726428305.196618,-0.99,-0.001,-0.006,0.021,1726428305.1956217,1.01,-2.3,1726428305.1946373,0,1726428305.1956217,-0.8,-0.008
1726428306.1233711,-0.99,-0.001,-0.006,0.021,1726428306.1233711,1.01,-2.3,1726428306.1223376,0,1726428306.1223376,-0.8,-0.008
1726428307.0843706,-0.99,-0.001,-0.006,0.021,1726428307.0843706,1.01,-2.3,1726428307.0821066,0,1726428307.0833898,-0.8,-0.008
1726428308.0067842,-0.99,-0.001,-0.006,0.021,1726428308.0057824,1.01,-2.3,1726428308.0047965,0,1726428308.0057824,-0.8,-0.008
1726428308.9709868,-0.99,-0.001,-0.006,0.021,1726428308.9709868,1.01,-2.3,1726428308.968992,0,1726428308.969965,-0.8,-0.008
1726428310.0232744,-0.99,-0.001,-0.006,0.021,1726428310.0232744,1.01,-2.3,1726428310.0222495,0,1726428310.0232744,-0.8,-0.008
1726428311.105662,-0.99,-0.001,-0.006,0.021,1726428311.1049364,1.01,-2.3,1726428311.103348,0,1726428311.1049364,-0.8,-0.008
1726428312.153906,-0.99,-0.001,-0.006,0.021,1726428312.153906,1.01,-2.3,1726428312.1529675,0,1726428312.153906,-0.8,-0.008
1726428313.1606553,-0.99,-0.001,-0.006,0.021,1726428313.1596868,1.01,-2.3,1726428313.158289,0,1726428313.1596868,-0.8,-0.008
1726428314.165254,-0.99,-0.001,-0.006,0.021,1726428314.165254,1.01,-2.3,1726428314.163823,0,1726428314.1645544,-0.8,-0.008
1726428315.1880383,-0.99,-0.001,-0.006,0.021,1726428315.1872246,1.01,-2.3,1726428315.1862717,0,1726428315.1872246,-0.8,-0.008
1726428316.2384305,-0.99,-0.001,-0.006,0.021,1726428316.2384305,1.01,-2.3,1726428316.2363484,0,1726428316.2374785,-0.8,-0.008
1726428317.355711,-0.99,-0.001,-0.006,0.021,1726428317.3547525,1.01,-2.3,1726428317.352778,0,1726428317.3537748,-0.8,-0.008
1726428318.3466978,-0.99,-0.001,-0.006,0.021,1726428318.3456955,1.01,-2.3,1726428318.344697,0,1726428318.3456955,-0.8,-0.008
1726428319.3662703,-0.99,-0.001,-0.006,0.021,1726428319.3660161,1.01,-2.3,1726428319.3650491,0,1726428319.365419,-0.8,-0.008
1726428320.3891885,-0.99,-0.001,-0.006,0.021,1726428320.3891885,1.01,-2.3,1726428320.38714,0,1726428320.3881502,-0.8,-0.008
1726428321.428972,-0.99,-0.001,-0.006,0.021,1726428321.428972,1.01,-2.3,1726428321.4276574,0,1726428321.4283264,-0.8,-0.008
1726428322.5297604,-0.99,-0.001,-0.006,0.021,1726428322.5297604,1.01,-2.3,1726428322.5289428,0,1726428322.5297604,-0.8,-0.008
1726428323.5670571,-0.99,-0.001,-0.006,0.021,1726428323.5667524,1.01,-2.3,1726428323.5650783,0,1726428323.5661817,-0.8,-0.008
1726428324.5871513,-0.99,-0.001,-0.006,0.021,1726428324.5871513,1.01,-2.3,1726428324.5862749,0,1726428324.5871513,-0.8,-0.008
1726428325.6377256,-0.99,-0.001,-0.006,0.021,1726428325.6375306,1.01,-2.3,1726428325.6357791,0,1726428325.636909,-0.8,-0.008
1726428326.7736356,-0.99,-0.001,-0.006,0.021,1726428326.7736356,1.01,-2.3,1726428326.7718205,0,1726428326.7718205,-0.8,-0.008
1726428327.8509748,-0.99,-0.001,-0.006,0.021,1726428327.8499575,1.01,-2.3,1726428327.8484013,0,1726428327.8488827,-0.8,-0.008
1726428329.0440767,-0.99,-0.001,-0.006,0.021,1726428329.0431454,1.01,-2.3,1726428329.0400279,0,1726428329.0421524,-0.8,-0.008
1726428330.1843843,-0.99,-0.001,-0.006,0.021,1726428330.1843843,1.01,-2.3,1726428330.182401,0,1726428330.1833913,-0.8,-0.008
1726428331.318027,-0.99,-0.001,-0.006,0.021,1726428331.318027,1.01,-2.3,1726428331.3170476,0,1726428331.318027,-0.8,-0.008
1726428332.5526676,-0.99,-0.001,-0.006,0.021,1726428332.5516672,1.01,-2.3,1726428332.5496664,0,1726428332.5516672,-0.8,-0.008
1726428333.6370897,-0.99,-0.001,-0.006,0.021,1726428333.6370897,1.01,-2.3,1726428333.636091,0,1726428333.636091,-0.8,-0.008
1726428334.7049248,-0.99,-0.001,-0.006,0.021,1726428334.7049248,1.01,-2.3,1726428334.703905,0,1726428334.7042427,-0.8,-0.008
1726428335.8095844,-0.99,-0.001,-0.006,0.021,1726428335.8095844,1.01,-2.3,1726428335.8067951,0,1726428335.8089154,-0.8,-0.008
1726428336.9572785,-0.99,-0.001,-0.006,0.021,1726428336.9572785,1.01,-2.3,1726428336.95624,0,1726428336.95624,-0.8,-0.008
1726428338.103443,-0.99,-0.001,-0.006,0.021,1726428338.103443,1.01,-2.3,1726428338.101463,0,1726428338.1024542,-0.8,-0.008
1726428339.1924534,-0.99,-0.001,-0.006,0.021,1726428339.1924534,1.01,-2.3,1726428339.1904302,0,1726428339.1913903,-0.8,-0.008
1726428340.3844614,-0.99,-0.001,-0.006,0.021,1726428340.3844614,1.01,-2.3,1726428340.3834608,0,1726428340.3844614,-0.8,-0.008
1726428341.662732,-0.99,-0.001,-0.006,0.021,1726428341.662732,1.01,-2.3,1726428341.6609445,0,1726428341.6620216,-0.8,-0.008
1726428342.8251412,-0.99,-0.001,-0.006,0.021,1726428342.8251412,1.01,-2.3,1726428342.8240845,0,1726428342.8251412,-0.8,-0.008
1726428343.9501224,-0.99,-0.001,-0.006,0.021,1726428343.9501224,1.01,-2.3,1726428343.9484928,0,1726428343.9490645,-0.8,-0.008
1726428345.051376,-0.99,-0.001,-0.006,0.021,1726428345.051376,1.01,-2.3,1726428345.050403,0,1726428345.050403,-0.8,-0.008
1726428346.2339911,-0.99,-0.001,-0.006,0.021,1726428346.2339911,1.01,-2.3,1726428346.232112,0,1726428346.2329988,-0.8,-0.008
1726428347.4147575,-0.99,-0.001,-0.006,0.021,1726428347.4147575,1.01,-2.3,1726428347.413205,0,1726428347.4135368,-0.8,-0.008
1726428348.562144,-0.99,-0.001,-0.006,0.021,1726428348.562144,1.01,-2.3,1726428348.5601318,0,1726428348.5611486,-0.8,-0.008
1726428349.6635818,-0.99,-0.001,-0.006,0.021,1726428349.6633885,1.01,-2.3,1726428349.6619036,0,1726428349.6631937,-0.8,-0.008
1726428350.7821846,-0.99,-0.001,-0.006,0.021,1726428350.7813582,1.01,-2.3,1726428350.780071,0,1726428350.7813582,-0.8,-0.008
1726428351.9909077,-0.99,-0.001,-0.006,0.021,1726428351.9909077,1.01,-2.3,1726428351.988861,0,1726428351.9899347,-0.8,-0.008
1726428353.3408484,-0.99,-0.001,-0.006,0.021,1726428353.3398683,1.01,-2.3,1726428353.337825,0,1726428353.3398683,-0.8,-0.008
1726428354.9275887,-0.99,-0.001,-0.006,0.021,1726428354.9275887,1.01,-2.3,1726428354.9235742,0,1726428354.9265983,-0.8,-0.008
1726428356.377218,-0.99,-0.001,-0.006,0.021,1726428356.3762925,1.01,-2.3,1726428356.3722937,0,1726428356.375227,-0.8,-0.008
1726428358.493821,-0.99,-0.001,-0.006,0.021,1726428358.492784,1.01,-2.3,1726428358.488679,0,1726428358.4918008,-0.8,-0.008
1726428360.485808,-0.99,-0.001,-0.006,0.021,1726428360.485808,1.01,-2.3,1726428360.4827385,0,1726428360.4848242,-0.8,-0.008
1726428362.8610904,-0.99,-0.001,-0.006,0.021,1726428362.8597999,1.01,-2.3,1726428362.8587992,0,1726428362.8597999,-0.8,-0.008
1726428365.0454173,-0.99,-0.001,-0.006,0.021,1726428365.0444155,1.01,-2.3,1726428365.0427413,0,1726428365.0444155,-0.8,-0.008
1726428366.9180095,-0.99,-0.001,-0.006,0.021,1726428366.9170606,1.01,-2.3,1726428366.9150155,0,1726428366.91606,-0.8,-0.008
1726428368.8615377,-0.99,-0.001,-0.006,0.021,1726428368.8615377,1.01,-2.3,1726428368.8585813,0,1726428368.860545,-0.8,-0.008
1726428370.5200148,-0.99,-0.001,-0.006,0.021,1726428370.5190165,1.01,-2.3,1726428370.5180163,0,1726428370.5190165,-0.8,-0.008
1726428372.2505293,-0.99,-0.001,-0.006,0.021,1726428372.249505,1.01,-2.3,1726428372.2475035,0,1726428372.2485046,-0.8,-0.008
1726428374.0298705,-0.99,-0.001,-0.006,0.021,1726428374.0287974,1.01,-2.3,1726428374.0267696,0,1726428374.0278842,-0.8,-0.008
1726428375.642392,-0.99,-0.001,-0.006,0.021,1726428375.6403818,1.01,-2.3,1726428375.637401,0,1726428375.6393816,-0.8,-0.008
1726428376.9392412,-0.99,-0.001,-0.006,0.021,1726428376.9382398,1.01,-2.3,1726428376.936245,0,1726428376.9382398,-0.8,-0.008
1726428378.1447496,-0.99,-0.001,-0.006,0.021,1726428378.1447496,1.01,-2.3,1726428378.1427002,0,1726428378.143694,-0.8,-0.008
1726428379.3321614,-0.99,-0.001,-0.006,0.021,1726428379.3321614,1.01,-2.3,1726428379.3302448,0,1726428379.331225,-0.8,-0.008
1726428380.5377955,-0.99,-0.001,-0.006,0.021,1726428380.5367982,1.01,-2.3,1726428380.5348186,0,1726428380.5367982,-0.8,-0.008
1726428381.732661,-0.99,-0.001,-0.006,0.021,1726428381.7316644,1.01,-2.3,1726428381.7306619,0,1726428381.7306619,-0.8,-0.008
1726428382.9793816,-0.99,-0.001,-0.006,0.021,1726428382.97839,1.01,-2.3,1726428382.972724,0,1726428382.9763987,-0.8,-0.008
1726428384.152496,-0.99,-0.001,-0.006,0.021,1726428384.1515124,1.01,-2.3,1726428384.1494756,0,1726428384.1515124,-0.8,-0.008
1726428385.3643103,-0.99,-0.001,-0.006,0.021,1726428385.362734,1.01,-2.3,1726428385.360741,0,1726428385.3617349,-0.8,-0.008
1726428386.585788,-0.99,-0.001,-0.006,0.021,1726428386.584806,1.01,-2.3,1726428386.5819397,0,1726428386.5837433,-0.8,-0.008
1726428387.7694638,-0.99,-0.001,-0.006,0.021,1726428387.7684207,1.01,-2.3,1726428387.7664447,0,1726428387.7684207,-0.8,-0.008
1726428388.9602392,-0.99,-0.001,-0.006,0.021,1726428388.9591804,1.01,-2.3,1726428388.9560673,0,1726428388.9591804,-0.8,-0.008
1726428390.1783,-0.99,-0.001,-0.006,0.021,1726428390.177297,1.01,-2.3,1726428390.1749682,0,1726428390.177297,-0.8,-0.008
1726428391.416291,-0.99,-0.001,-0.006,0.021,1726428391.416291,1.01,-2.3,1726428391.4143388,0,1726428391.4152985,-0.8,-0.008
1726428392.5722315,-0.99,-0.001,-0.006,0.021,1726428392.5712357,1.01,-2.3,1726428392.570262,0,1726428392.5712357,-0.8,-0.008
1726428393.8145478,-0.99,-0.001,-0.006,0.021,1726428393.8145478,1.01,-2.3,1726428393.8115425,0,1726428393.813547,-0.8,-0.008
1726428395.0220852,-0.99,-0.001,-0.006,0.021,1726428395.0220852,1.01,-2.3,1726428395.0200667,0,1726428395.0210974,-0.8,-0.008
1726428396.2269857,-0.99,-0.001,-0.006,0.021,1726428396.2269857,1.01,-2.3,1726428396.2250168,0,1726428396.2259867,-0.8,-0.008
1726428397.4609919,-0.99,-0.001,-0.006,0.021,1726428397.4599288,1.01,-2.3,1726428397.4558737,0,1726428397.4589667,-0.8,-0.008
1726428398.6659372,-0.99,-0.001,-0.006,0.021,1726428398.6649413,1.01,-2.3,1726428398.6629586,0,1726428398.6649413,-0.8,-0.008
1726428399.8673327,-0.99,-0.001,-0.006,0.021,1726428399.8662894,1.01,-2.3,1726428399.86429,0,1726428399.8662894,-0.8,-0.008
1726428401.1142983,-0.99,-0.001,-0.006,0.021,1726428401.1142983,1.01,-2.3,1726428401.1123757,0,1726428401.1132953,-0.8,-0.008
1726428402.3368423,-0.99,-0.001,-0.006,0.021,1726428402.33584,1.01,-2.3,1726428402.3338997,0,1726428402.33584,-0.8,-0.008
1726428403.5444214,-0.99,-0.001,-0.006,0.021,1726428403.5434191,1.01,-2.3,1726428403.5393472,0,1726428403.5424333,-0.8,-0.008
1726428404.7770314,-0.99,-0.001,-0.006,0.021,1726428404.776116,1.01,-2.3,1726428404.7729962,0,1726428404.7750285,-0.8,-0.008
1726428405.9447837,-0.99,-0.001,-0.006,0.021,1726428405.9437795,1.01,-2.3,1726428405.9405384,0,1726428405.9437795,-0.8,-0.008
1726428407.165565,-0.99,-0.001,-0.006,0.021,1726428407.165565,1.01,-2.3,1726428407.1636038,0,1726428407.1645286,-0.8,-0.008
1726428408.3839476,-0.99,-0.001,-0.006,0.021,1726428408.382995,1.01,-2.3,1726428408.3810763,0,1726428408.382995,-0.8,-0.008
1726428409.6492379,-0.99,-0.001,-0.006,0.021,1726428409.6492379,1.01,-2.3,1726428409.6473398,0,1726428409.6483018,-0.8,-0.008
1726428410.9026008,-0.99,-0.001,-0.006,0.021,1726428410.9015925,1.01,-2.3,1726428410.8985338,0,1726428410.9005125,-0.8,-0.008
1726428412.1234179,-0.99,-0.001,-0.006,0.021,1726428412.1224837,1.01,-2.3,1726428412.1204545,0,1726428412.1224837,-0.8,-0.008
1726428413.4249084,-0.99,-0.001,-0.006,0.021,1726428413.4228523,1.01,-2.3,1726428413.4209056,0,1726428413.4219031,-0.8,-0.008
1726428414.6460335,-0.99,-0.001,-0.006,0.021,1726428414.6449823,1.01,-2.3,1726428414.6409817,0,1726428414.6439776,-0.8,-0.008
1726428415.8305318,-0.99,-0.001,-0.006,0.021,1726428415.829532,1.01,-2.3,1726428415.8285775,0,1726428415.829532,-0.8,-0.008
1726428417.1140988,-0.99,-0.001,-0.006,0.021,1726428417.1140988,1.01,-2.3,1726428417.1121805,0,1726428417.1131825,-0.8,-0.008
1726428418.3678863,-0.99,-0.001,-0.006,0.021,1726428418.3678863,1.01,-2.3,1726428418.3648818,0,1726428418.36693,-0.8,-0.008
1726428419.5822115,-0.99,-0.001,-0.006,0.021,1726428419.581317,1.01,-2.3,1726428419.5802615,0,1726428419.581317,-0.8,-0.008
1726428420.822227,-0.99,-0.001,-0.006,0.021,1726428420.8213084,1.01,-2.3,1726428420.819285,0,1726428420.8202202,-0.8,-0.008
1726428422.065994,-0.99,-0.001,-0.006,0.021,1726428422.061312,1.01,-2.3,1726428422.0591936,0,1726428422.061312,-0.8,-0.008
1726428423.3353508,-0.99,-0.001,-0.006,0.021,1726428423.3353508,1.01,-2.3,1726428423.3333263,0,1726428423.3343344,-0.8,-0.008
1726428424.5735445,-0.99,-0.001,-0.006,0.021,1726428424.572586,1.01,-2.3,1726428424.5715506,0,1726428424.572586,-0.8,-0.008
1726428425.8282053,-0.99,-0.001,-0.006,0.021,1726428425.8282053,1.01,-2.3,1726428425.8231804,0,1726428425.8263392,-0.8,-0.008
1726428427.0821295,-0.99,-0.001,-0.006,0.021,1726428427.0812118,1.01,-2.3,1726428427.0793033,0,1726428427.0812118,-0.8,-0.008
1726428428.3188474,-0.99,-0.001,-0.006,0.021,1726428428.317892,1.01,-2.3,1726428428.3158724,0,1726428428.317892,-0.8,-0.008
1726428429.597339,-0.99,-0.001,-0.006,0.021,1726428429.597339,1.01,-2.3,1726428429.595367,0,1726428429.5964007,-0.8,-0.008
1726428430.8754165,-0.99,-0.001,-0.006,0.021,1726428430.8733106,1.01,-2.3,1726428430.8713868,0,1726428430.8733106,-0.8,-0.008
1726428432.1480808,-0.99,-0.001,-0.006,0.021,1726428432.14706,1.01,-2.3,1726428432.1450486,0,1726428432.14706,-0.8,-0.008
1726428433.4455678,-0.99,-0.001,-0.006,0.021,1726428433.4455678,1.01,-2.3,1726428433.44358,0,1726428433.4445686,-0.8,-0.008
1726428434.7147188,-0.99,-0.001,-0.006,0.021,1726428434.7147188,1.01,-2.3,1726428434.7127063,0,1726428434.7137349,-0.8,-0.008
1726428435.9696999,-0.99,-0.001,-0.006,0.021,1726428435.9696999,1.01,-2.3,1726428435.967758,0,1726428435.9687035,-0.8,-0.008
1726428437.252811,-0.99,-0.001,-0.006,0.021,1726428437.2518094,1.01,-2.3,1726428437.250784,0,1726428437.2518094,-0.8,-0.008
1726428438.557885,-0.99,-0.001,-0.006,0.021,1726428438.5568445,1.01,-2.3,1726428438.5549114,0,1726428438.5559385,-0.8,-0.008
1726428439.841873,-0.99,-0.001,-0.006,0.021,1726428439.8406885,1.01,-2.3,1726428439.8376868,0,1726428439.839714,-0.8,-0.008
1726428441.1119447,-0.99,-0.001,-0.006,0.021,1726428441.110944,1.01,-2.3,1726428441.1079447,0,1726428441.1099565,-0.8,-0.008
1726428442.3965302,-0.99,-0.001,-0.006,0.021,1726428442.3954506,1.01,-2.3,1726428442.3935397,0,1726428442.3954506,-0.8,-0.008
1726428443.6804662,-0.99,-0.001,-0.006,0.021,1726428443.6794643,1.01,-2.3,1726428443.6784735,0,1726428443.6794643,-0.8,-0.008
1726428444.9805498,-0.99,-0.001,-0.006,0.021,1726428444.9795017,1.01,-2.3,1726428444.9784482,0,1726428444.9795017,-0.8,-0.008
1726428446.2808309,-0.99,-0.001,-0.006,0.021,1726428446.2798295,1.01,-2.3,1726428446.2779813,0,1726428446.2787113,-0.8,-0.008
1726428447.565618,-0.99,-0.001,-0.006,0.021,1726428447.5646408,1.01,-2.3,1726428447.5624335,0,1726428447.563647,-0.8,-0.008
1726428448.8803375,-0.99,-0.001,-0.006,0.021,1726428448.8793375,1.01,-2.3,1726428448.8773034,0,1726428448.8793375,-0.8,-0.008
1726428450.1951752,-0.99,-0.001,-0.006,0.021,1726428450.1951752,1.01,-2.3,1726428450.191173,0,1726428450.1941752,-0.8,-0.008
1726428451.5334306,-0.99,-0.001,-0.006,0.021,1726428451.5323596,1.01,-2.3,1726428451.5314672,0,1726428451.5323596,-0.8,-0.008
1726428452.852066,-0.99,-0.001,-0.006,0.021,1726428452.851049,1.01,-2.3,1726428452.8489978,0,1726428452.850061,-0.8,-0.008
1726428454.1305683,-0.99,-0.001,-0.006,0.021,1726428454.129603,1.01,-2.3,1726428454.1278179,0,1726428454.129603,-0.8,-0.008
1726428455.4358523,-0.99,-0.001,-0.006,0.021,1726428455.4358523,1.01,-2.3,1726428455.4338496,0,1726428455.4348128,-0.8,-0.008
1726428456.7821834,-0.99,-0.001,-0.006,0.021,1726428456.781194,1.01,-2.3,1726428456.7796545,0,1726428456.781194,-0.8,-0.008
1726428458.114562,-0.99,-0.001,-0.006,0.021,1726428458.1135936,1.01,-2.3,1726428458.1115367,0,1726428458.1125245,-0.8,-0.008
1726428459.487473,-0.99,-0.001,-0.006,0.021,1726428459.487473,1.01,-2.3,1726428459.4854777,0,1726428459.4864776,-0.8,-0.008
1726428460.8208947,-0.99,-0.001,-0.006,0.021,1726428460.8208947,1.01,-2.3,1726428460.818901,0,1726428460.8198953,-0.8,-0.008
1726428462.1156235,-0.99,-0.001,-0.006,0.021,1726428462.1156235,1.01,-2.3,1726428462.1127257,0,1726428462.1146748,-0.8,-0.008
1726428463.430774,-0.99,-0.001,-0.006,0.021,1726428463.4297876,1.01,-2.3,1726428463.4281054,0,1726428463.4297876,-0.8,-0.008
1726428464.7431464,-0.99,-0.001,-0.006,0.021,1726428464.741102,1.01,-2.3,1726428464.7390342,0,1726428464.7400734,-0.8,-0.008
1726428466.0442445,-0.99,-0.001,-0.006,0.021,1726428466.0432603,1.01,-2.3,1726428466.0398574,0,1726428466.0408547,-0.8,-0.008
1726428467.3461895,-0.99,-0.001,-0.006,0.021,1726428467.345118,1.01,-2.3,1726428467.343128,0,1726428467.345118,-0.8,-0.008
1726428468.6633399,-0.99,-0.001,-0.006,0.021,1726428468.6623871,1.01,-2.3,1726428468.6603475,0,1726428468.6623871,-0.8,-0.008
1726428469.9819036,-0.99,-0.001,-0.006,0.021,1726428469.9809105,1.01,-2.3,1726428469.97793,0,1726428469.9799044,-0.8,-0.008
1726428471.330997,-0.99,-0.001,-0.006,0.021,1726428471.3299985,1.01,-2.3,1726428471.3280604,0,1726428471.3290253,-0.8,-0.008
1726428472.71493,-0.99,-0.001,-0.006,0.021,1726428472.7138717,1.01,-2.3,1726428472.7118723,0,1726428472.7128913,-0.8,-0.008
1726428474.070857,-0.99,-0.001,-0.006,0.021,1726428474.0699022,1.01,-2.3,1726428474.067852,0,1726428474.0689318,-0.8,-0.008
1726428475.406278,-0.99,-0.001,-0.006,0.021,1726428475.4052587,1.01,-2.3,1726428475.4042828,0,1726428475.4052587,-0.8,-0.008
1726428476.7326117,-0.99,-0.001,-0.006,0.021,1726428476.7316535,1.01,-2.3,1726428476.7306125,0,1726428476.7306125,-0.8,-0.008
1726428478.0766516,-0.99,-0.001,-0.006,0.021,1726428478.0745845,1.01,-2.3,1726428478.0725248,0,1726428478.073585,-0.8,-0.008
1726428479.427552,-0.99,-0.001,-0.006,0.021,1726428479.426584,1.01,-2.3,1726428479.4235718,0,1726428479.4255755,-0.8,-0.008
1726428480.7895622,-0.99,-0.001,-0.006,0.021,1726428480.7895622,1.01,-2.3,1726428480.7874827,0,1726428480.7885003,-0.8,-0.008
1726428482.0902102,-0.99,-0.001,-0.006,0.021,1726428482.0902102,1.01,-2.3,1726428482.086884,0,1726428482.089259,-0.8,-0.008
1726428483.4146678,-0.99,-0.001,-0.006,0.021,1726428483.4146678,1.01,-2.3,1726428483.4116523,0,1726428483.4136593,-0.8,-0.008
1726428484.7612875,-0.99,-0.001,-0.006,0.021,1726428484.760312,1.01,-2.3,1726428484.7562485,0,1726428484.7582443,-0.8,-0.008
1726428486.0608327,-0.99,-0.001,-0.006,0.021,1726428486.0587955,1.01,-2.3,1726428486.0559049,0,1726428486.057813,-0.8,-0.008
1726428487.3632607,-0.99,-0.001,-0.006,0.021,1726428487.3623464,1.01,-2.3,1726428487.361299,0,1726428487.3623464,-0.8,-0.008
1726428488.6814458,-0.99,-0.001,-0.006,0.021,1726428488.68051,1.01,-2.3,1726428488.6784432,0,1726428488.6794584,-0.8,-0.008
1726428490.012768,-0.99,-0.001,-0.006,0.021,1726428490.0117962,1.01,-2.3,1726428490.0077431,0,1726428490.0107677,-0.8,-0.008
1726428491.3264055,-0.99,-0.001,-0.006,0.021,1726428491.324385,1.01,-2.3,1726428491.3223994,0,1726428491.3233826,-0.8,-0.008
1726428492.7325556,-0.99,-0.001,-0.006,0.021,1726428492.7325556,1.01,-2.3,1726428492.7305617,0,1726428492.7316062,-0.8,-0.008
1726428494.0375488,-0.99,-0.001,-0.006,0.021,1726428494.0365417,1.01,-2.3,1726428494.0334697,0,1726428494.0355146,-0.8,-0.008
1726428495.3820505,-0.99,-0.001,-0.006,0.021,1726428495.381065,1.01,-2.3,1726428495.379033,0,1726428495.381065,-0.8,-0.008
1726428496.6974037,-0.99,-0.001,-0.006,0.021,1726428496.6974037,1.01,-2.3,1726428496.6953993,0,1726428496.696416,-0.8,-0.008
1726428498.0319128,-0.99,-0.001,-0.006,0.021,1726428498.0319128,1.01,-2.3,1726428498.02992,0,1726428498.0309572,-0.8,-0.008
1726428499.3627203,-0.99,-0.001,-0.006,0.021,1726428499.3617034,1.01,-2.3,1726428499.3587017,0,1726428499.3617034,-0.8,-0.008
1726428500.7113218,-0.99,-0.001,-0.006,0.021,1726428500.7103388,1.01,-2.3,1726428500.7066376,0,1726428500.707642,-0.8,-0.008
1726428502.1007826,-0.99,-0.001,-0.006,0.021,1726428502.0997596,1.01,-2.3,1726428502.0987945,0,1726428502.0997596,-0.8,-0.008
1726428503.4460127,-0.99,-0.001,-0.006,0.021,1726428503.44501,1.01,-2.3,1726428503.441337,0,1726428503.44501,-0.8,-0.008
1726428504.8192413,-0.99,-0.001,-0.006,0.021,1726428504.8182814,1.01,-2.3,1726428504.8166623,0,1726428504.8182814,-0.8,-0.008
1726428506.147972,-0.99,-0.001,-0.006,0.021,1726428506.1468673,1.01,-2.3,1726428506.1455414,0,1726428506.1468673,-0.8,-0.008
1726428507.5113804,-0.99,-0.001,-0.006,0.021,1726428507.5104039,1.01,-2.3,1726428507.5074189,0,1726428507.5083833,-0.8,-0.008
1726428508.8481617,-0.99,-0.001,-0.006,0.021,1726428508.8472462,1.01,-2.3,1726428508.8451548,0,1726428508.8472462,-0.8,-0.008
1726428510.2117443,-0.99,-0.001,-0.006,0.021,1726428510.2117443,1.01,-2.3,1726428510.2077446,0,1726428510.2108152,-0.8,-0.008
1726428511.5860276,-0.99,-0.001,-0.006,0.021,1726428511.5860276,1.01,-2.3,1726428511.5839612,0,1726428511.5849833,-0.8,-0.008
1726428512.932024,-0.99,-0.001,-0.006,0.021,1726428512.9309936,1.01,-2.3,1726428512.929992,0,1726428512.9309936,-0.8,-0.008
1726428514.2637525,-0.99,-0.001,-0.006,0.021,1726428514.2627597,1.01,-2.3,1726428514.2617552,0,1726428514.2627597,-0.8,-0.008
1726428515.6493423,-0.99,-0.001,-0.006,0.021,1726428515.6483529,1.01,-2.3,1726428515.6462665,0,1726428515.6473663,-0.8,-0.008
1726428517.0307803,-0.99,-0.001,-0.006,0.021,1726428517.0307803,1.01,-2.3,1726428517.0294826,0,1726428517.0307803,-0.8,-0.008
1726428518.4235477,-0.99,-0.001,-0.006,0.021,1726428518.4225452,1.01,-2.3,1726428518.420606,0,1726428518.4225452,-0.8,-0.008
